awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
19K21154,国立研究開発法人理化学研究所,鮎川 侑,小型染色体がもたらすフザリウムの宿主特異性決定機構の解明,土壌病原菌フザリウムは、100種以上の植物に病気を引き起こすが、宿主特異性が分化しており、菌株によって宿主植物が異なる。しかし、宿主特異性の決定機構は明らかでない。近年、フザリウムの小型染色体が宿主特異性の決定に関与することが示唆された。そこで、本研究では“アブラナ科植物に病原性を示すフザリウムの小型染色体に座乗する遺伝子の発現解析”および“宿主特異性決定に関与する遺伝子の特定”を通して、フザリウムの宿主特異性決定機構のモデル系を確立することを目指す。本研究が達成されれば、モデル植物から重要作物に及ぶフザリウムの宿主特異性決定機構の解明に繋がることが期待される。,研究活動スタート支援,0602:生産環境農学およびその関連分野,キャベツ萎黄病菌,シロイヌナズナ,宿主特異性,エフェクター,フザリウム,小型染色体,ゲノム解析,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K21153,国立研究開発法人農業・食品産業技術総合研究機構,伊賀 正年,フィブロインH鎖遺伝子の多型解析を用いた新特性シルクの創出,カイコには絹糸の太さや力学物性に特徴を有する品種が存在するが、これら絹糸性状の差異と品種間の遺伝情報との関連性は分かっていない。繊維を構成する主成分であるフィブロインH鎖 (FibH) タンパク質は高分子であることに加え、その塩基配列はグアニン/シトシンの割合が高く、かつ高度な反復配列を多数含むという特異なものである為、一般的手法による塩基配列の全長決定は困難である。そこで、本研究ではナノポアシーケンサーを用いて特徴的な絹糸性状を有する蚕品種のFibHのmRNA配列を読み、アミノ酸配列と絹糸性状の相関を明らかにすると共に、優れた絹糸性状を有するカイコの開発に向けた基盤の構築を目指す。,研究活動スタート支援,0602:生産環境農学およびその関連分野,フィブロイン H鎖,絹糸性状,シルク,カイコ,フィブロインH鎖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K21152,基礎生物学研究所,川口 はるか,ナミテントウの卵巣凍結保存の効率向上に向けた導管再生メカニズムの解明,申請者が確立した、ナミテントウ(Harmonia axyridis)を用いた世界初の非モデル昆虫での卵巣移植法及び卵巣凍結保存法は、ドナーとホストの卵巣の導管(紐体)の結合が成功の要である。卵巣の移植には切断したホストとドナーの導管の細胞が増殖し、伸長、誘導により結合する分子メカニズムが介在する。本研究では、NGSを用いた比較トランスクリプトーム解析を行い、導管の再生過程で発現する遺伝子を同定し、導管の結合に至る未解明の再生の分子メカニズムを解明することで、様々な非モデル昆虫に適用可能で汎用性の高い効率的な移植法の開発を目指す。,研究活動スタート支援,0602:生産環境農学およびその関連分野,凍結保存,ナミテントウ,導管,再生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K21151,東京農業大学,山崎 由理,林間放牧による森林生態系および流域の水環境への影響―林間放牧と生態系サービス―,北海道日高振興局管内において，肉牛の林間放牧による環境への影響を調査する。林間放牧では，シカなどの大型野生動物による森林生態系への被害と類似した負の影響が予想される一方で，放牧牛による適度な攪乱が森林の生態系サービスをサポート・促進する正の影響をもつ可能性も考えられる。この研究では，放牧地の水質調査による水環境への影響を検証する。また，カメラトラップによる放牧牛の行動観察および放牧地内の野生動物の観測，ドローンを用いた植生評価から，放牧により維持されている草地の森林生態系への影響や存在意義を調査する。,研究活動スタート支援,0602:生産環境農学およびその関連分野,林間放牧,河川水質,環境保全型農業,窒素循環,全窒素濃度,行動調査,森林生態系,水環境,生態系サービス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K21150,愛媛大学,賀屋 秀隆,DNAフリーゲノム編集柑橘作出ための基盤技術開発,愛媛県の最重要作物である柑橘類において，DNA を用いないゲノム編集（DNA フリー・ゲノム編集）技術の確立を目指す．この目的のために，パーティクルボンバードメント法により，ゲノム編集酵素複合体をカンキツ細胞に直接導入する．この方法により作出したゲノム編集カンキツは，遺伝子組み換え生物の規制対象外となると考えられる．よって，この技術は，カンキツの革新的な育種技術となると期待される．,研究活動スタート支援,0602:生産環境農学およびその関連分野,ゲノム編集,カンキツ,カラタチ,DNAフリー,Cas9,柑橘,CRISPR/Cas9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K21149,島根大学,渋谷 知暉,カキ果実のカロテノイド合成に光質が及ぼす影響とそのメカニズム,果実の着色の程度は、果実品質を判断する上での重要な指標として消費者に認知されている。また可食部のカロテノイド含量は食品機能性の面でも重要である。カキやトマトの果実はカロテノイド系の色素により橙色や赤色を示すが、特にカキにおいては着色の促進に光が重要な役割を果たすと考えられている。植物の光受容体には、紫外線や青色光を吸収するものと赤色光や遠赤色光を吸収するものとに大別され、それぞれ異なるシグナル経路で植物の成育や代謝を調節している。カキのカロテノイド合成を促進あるいは抑制する光の波長やそのメカニズムを明らかにすることは、カキの効率的な着色促進方法や着色しやすいカキ品種の開発につながる。,研究活動スタート支援,0602:生産環境農学およびその関連分野,カキ,果実,カロテノイド生合成,光応答,カロテノイド合成,カロテノイド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K21148,筑波大学,大嶋 雅夫,同所性をもつ自生ナタネと遺伝子組換えナタネ間の生殖的隔離機構の解明,セイヨウナタネは、様々な遺伝子組換え作物が開発され日本に輸入されている。日本に輸入される遺伝子組換えセイヨウナタネは生物多様性影響評価が行われ、日本の生態系へ影響を与えないとされている。しかし、遺伝子組換えに対する関心は高く、遺伝子組換えセイヨウナタネによる自生セイヨウナタネへの悪影響が懸念されている。このような懸念はあるが、多型解析において遺伝子組換えセイヨウナタネと自生セイヨウナタネとの間で交雑が行われていないとの結果が得られている。,研究活動スタート支援,0602:生産環境農学およびその関連分野,Brassica napus,葉緑体SSRマーカー,コアコレクション,遺伝子組換え,遺伝子浸透,セイヨウナタネ,生殖的隔離機構,同所性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H06008,京都大学,西山 総一郎,カキ果実におけるプロアントシアニジン蓄積制御機構解明,古来栽培されてきたカキを含むカキ属植物は、果実におけるストレス防御の大部分を渋味成分であるプロアントシアニジン（PA）に依存しており、果実発達の長期間にわたって多量の高重合PAを蓄積する。一方で、カキの品種群の一つである完全甘ガキは、PA合成酵素の発現低下によりカキの特異なPA蓄積の継続性を失ったことが明らかになっている。本研究の目的は、カキ属植物にPA蓄積の継続性を賦与している制御機構について、そのメカニズムと制御遺伝子座の解析を行うことである。,研究活動スタート支援,0602:生産環境農学およびその関連分野,園芸学,果実,二次代謝,トランスクリプトーム,ゲノム,倍数性,甘渋性,倍数体ゲノム,フラボノイド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K23680,人間環境大学,小宅 由似,緑化法面における植生回復及びその過程の評価に向けた法面植生の変遷の解明,本研究では緑化法面において植生回復の過程をも評価しうる基準として植生の経年に伴う変遷に着目し、特に1) 主な出現種、2) 群落構造、3) 土壌環境に関する知見を蓄積することを目的とする。,研究活動スタート支援,0602:生産環境農学およびその関連分野,緑化法面,成立植生,遷移系列,土壌硬度,タケ類,アカマツ,法面植生,土壌発達,法面緑化,植生評価,群落構造,植生の変遷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K23679,明治大学,浴野 泰甫,マツノザイセンチュウにおける寄生性関連形質の進化プロセスとそのメカニズムの解明,線形動物門に属するAphelenchoidea上科は、マツ材線虫病の病原体であるマツノザイセンチュウなどの重要病害虫だけでなく、多くの植物寄生性種を含む分類群である。これら植物寄生種は、宿主内外における高い運動性及び物理耐性を、その寄生戦略において必要とする。本研究の目的は、高い運動性及び物理的耐性を植物寄生性線虫が獲得してきた進化プロセスを明らかにするとともに、それを支える構造的特徴を微細レベルで明らかにすることである。,研究活動スタート支援,0602:生産環境農学およびその関連分野,マツ材線虫病,線虫,表現型可塑性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
