awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K04871,株式会社コンポン研究所,福井 信志,水素雰囲気下における基板担持白金クラスターの凝集防止のための担持固定,,基盤研究(C),小区分28010:ナノ構造化学関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04870,地方独立行政法人大阪産業技術研究所,丸山 純,原子レベルで高分散規則配列した金属を含有する炭素系電極触媒の活性・汎用性向上,有機溶媒中に分散したナノ粒子との複合化を容易にし、かつ、炭素化過程における構造保持を可能とする置換基を有する金属フタロシアニンを用いて、Fe3O4ナノ粒子の自己組織化と炭素化後の除去により規則性細孔構造を有する炭素材料を合成した。炭素化過程において、Fe3O4ナノ粒子由来のFe-N4ユニットが形成され、800 ℃の熱処理後も保持されていた。一方、フタロシアニン中心金属の局所構造は、800 ℃では不規則となった。酸素還元、水素発生、二酸化炭素還元反応に対する触媒能を評価した結果、金属種によって触媒能が明確に規定され、また、熱処理温度、細孔径、金属周囲の局所構造と相関することが明らかになった。,基盤研究(C),小区分28010:ナノ構造化学関連,フタロシアニン,炭素化,ナノ粒子,自己組織化,広域X線吸収微細構造,酸素還元反応,水素発生反応,二酸化炭素還元反応,複合化,熱重量分析,薄膜,炭素系電極触媒,規則性炭素化物構造体,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04869,地方独立行政法人東京都立産業技術研究センター,渡辺 洋人,複合量子ドット光触媒の合成とプロトンおよび二酸化炭素還元反応への応用,本研究では、1 nm前後の粒径を有する量子ドット光触媒に着目して研究を行った。量子ドット光触媒では励起電子-正孔対の空間的電荷 分離が困難であり、活性低下の一因として懸念されている。本研究では、異なる量子ドットを複合化させ、励起電子と正孔を異種粒子上に電荷分離することで、高機能性を示す複合量子ドット光触媒の開発を行った。前年度までに合成したBi2O3-WO3複合量子ドットについて、Ar雰囲気下、水中、エタノールを犠牲試薬として紫外線照射下での水素発生能を評価した。水素発生量はWO3量子ドットを上回る値を示した。一方で、反応中の触媒の色が無色から灰色へと変化し、反応終了後、大気開放することで元の無色に変化する。これはBi2O3-が反応中に還元し、金属となり、大気暴露することで元の酸化物に酸素酸化されることに起因することを、in situ XAFSで確認した。これはBi3+イオンの酸化還元準位がWO3量子ドットの伝導体下端よりも程エネルギー側に存在するため、WO3に生じた励起電子がBi2O3を還元可能なことに起因する。今年度は新たにIn2O3に着目し、WO3量子ドットとの複合化を行った。Bi2O3と同様に複合化によりWO3のフォトクロミズムの消失が観測された。また、In2O3は紫外線照射下で発光を示すが、この発光も複合下により消失した。この2点からIn2O3-WO3複合体の形成と、ドット間での円滑な電子移動が起こっていることを確認した。In2O3の場合はIn3+イオンの酸化還元準位がWO3の伝導体下端よりも高エネルギー側に存在するため、反応中にIn2O3が還元されることはない。そのため、Ar雰囲気下であったとしても、酸化物-酸化物の複合量子ドットとして機能することが明らかとなった。,基盤研究(C),小区分28010:ナノ構造化学関連,量子ドット,光触媒,多孔質材料,シリカ,z-スキーム,多孔質体,複合材料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04868,国立研究開発法人物質・材料研究機構,坂田 修身,ナノ粒子の結晶性記述パラメータと触媒活性の相関,"金属 (Pd, PdPt, Rh, AgRhなど) ナノ粒子（NP）の局所原子配列構造と電子状態を水素貯蔵特性と関連付けて、シンクロトロンX線の手法を用いて解析した。目的に掲げた通り、PdPt固溶体NPの結晶性は、結晶性記述パラメータ（局所構造秩序度であるbonding-orientational orderや固溶度）を用いて評価できた（例、固溶体秩序度はPt含有量の増加と共に減少）。他にも、Ru NPの電子状態やIrドープPdRu NPの原子配列構造を調べた。活用した手法は、回折、X線吸収微細構造、高エネルギーX線全散乱、リートベルト解析、逆モンテカルロモデリング、硬X線光電子分光であった。",基盤研究(C),小区分28010:ナノ構造化学関連,局所原子配列,Pd基ナノ合金,シンクロトロンX線解析,X線回折,X線吸収微細構造(XAFS),局所構造秩序度,固溶体合金ナノ粒子,硬X線光電子分光,シンクロトロンX線回折,LiNiO2薄膜,ロッキングカーブイメージング,半導体ウェハ,GaN,シンクロトロンX線,Pd-Ptナノ粒子,IrドープPdRuナノ粒子,その場測定,AgRhナノ粒子,Rhナノ粒子,XAFS,Pdナノ粒子,Ruナノ粒子,構造秩序解析,電子状態分析,エネルギーX線回折,逆モンテカルロモデリング,結晶性記述パラメータ,固溶度,Pd-Pt合金ナノ粒子,ナノ粒子,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04867,明治大学,吉村 英恭,タンパク質に内包された単結晶酸化物ナノ粒子の物性と応用研究,フェリチン分子に含まれるHとLサブユニットの割合を、プラスミドを変えることで調整できることを示した。HとLの割合は、ある程度の分布をもって発現され、陰イオン交換樹脂MonoQによりある程度分離することができた。フェリチンにより生成したナノ粒子はLサブユニットだけの場合が特に優れていることがわかった。Hサブユニットが含まれるとフェリチンの空洞内部を十分埋めるようなナノ粒子ができにくいことが確認された。,基盤研究(C),小区分28010:ナノ構造化学関連,フェリチン,マグネタイトナノ粒子,マグネタイト,単結晶,温熱療法,ナノ粒子,ナノ結晶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04866,首都大学東京,近藤 敏彰,ナノ集光デバイスの形成と極微光化学反応場の構築,Alを陽極酸化することで得られる陽極酸化ポーラスアルミナを出発構造として，開口径がシングルナノメートルスケールの同軸ナノケーブルアレイの形成に成功した．得られた同軸ナノケーブルは，可視光の効率的な伝搬が可能であった．さらに本同軸ナノケーブルによれば，ナノメートルスケールの極微小な領域に光化学反応を誘起することが可能であった．本同軸ナノケーブルは，光化学反応場だけでなく，ナノリソグラフィーや超高密度光記録などへの応用展開が期待される．,基盤研究(C),小区分28010:ナノ構造化学関連,同軸ナノケーブル,光化学反応場,プラズモニクス,アノード酸化,ポーラスアルミナ,ナノ集光,プラズモン,陽極酸化ポーラスアルミナ,光化学反応,アルミニウム,プラズモニック導波路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04865,大阪大学,信澤 和行,DNAインターカレーターが示す電気化学インピーダンス変動機構の解析,,基盤研究(C),小区分28010:ナノ構造化学関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04864,京都工芸繊維大学,湯村 尚史,一次元ナノ空間内部スチルベン誘導体の分子配列制御による新規波長変換素子の創製,"本研究では, 大量子化学計算を行うことによりカーボンナノチューブの内部空間にジメチルアミノニトロスチルベンなどのパイ共役分子を内包することにより, その分子配向をコントルールすることにより二次の非線形光学材料の設計指針を得た. 実際には,  ジメチルアミノニトロスチルベンのチューブ内部の移動における活性化エネルギーを算出することにより, 1ナノメートル以上のチューブ内部においてもジメチルアミノニトロスチルベン一列配列が速度論的に安定に存在することを明らかとした. これらの知見により, スチルベン誘導体を内包したチューブを用いた波長変換材料を効率化が図られるものと期待される.",基盤研究(C),小区分28010:ナノ構造化学関連,密度汎関数法計算,カーボンナノチューブ,ナノ空間,二次の非線形光学,パイ共役,二次の非線形光学特性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K04863,豊橋技術科学大学,吉田 絵里,非天然由来の合成高分子からなる新規な人工細胞の創製,本研究は、天然には存在しない化合物から人工的に生命をつくり出せる可能性を実験的に示すこと目的として、細胞の生体膜の形態や動的挙動を、細胞と類似の構造をもつ、合成高分子の集合体に発現させることに成功した。生体膜の１形態である、多数の貫通した細孔を持つ核膜の形態や、神経細胞の軸索や樹状突起構造、ヒト赤血球の温度による形態変化、オートファジーに関与するカップ状単離膜の形成過程等を、両親媒性ジブロック共重合体の設計とその自己組織化を通して、共重合体を構成単位とする高分子ジャイアントベシクルでつくり出し、非天然の合成高分子から人工生命を創製できる可能性を実験的に証明した。,基盤研究(C),小区分28010:ナノ構造化学関連,人工細胞モデル,高分子ジャイアントベシクル,生体膜,自己組織化,両親媒性ジブロック共重合体,光精密リビングラジカル重合,重合誘導型自己組織化,人工生命,人工細胞膜モデル,赤血球,感熱応答挙動,形態変化,オートファジー融離膜,高分子ベシクル,出芽,神経細胞,両親媒性ブロック共重合体,精密リビングラジカル重合,ジャイアントベシクル,ベシクル膜,反応性結合部位,人工核膜モデル,有窓ベシクル,出芽分離,形態安定性,ベシクル輸送,増殖,合成高分子,臨界充填形,人工細胞,分子集合体,,,,,,,,,,,,,,,,,,,,,,,,,
18K04862,千葉大学,山田 哲弘,基材への吸着と二次元分子配列を強相関させた新規界面活性剤型防錆剤の創出,分子一層の厚さで鉄材をコーティングし，錆を防ぐことのできる界面活性剤型分子の開発を試みた。合成した分子は複数個の水酸基を有する親水性頭部，多重水素結合と分子ジッパーを同時に形成して横方向に相互を固定するトリロイシン基，疎水性のアルキル鎖で構成される。この分子から気水界面単分子膜を作製し鉄材をコートした結果，未処理の場合に比べて錆の発生を防ぐことができたが，その効果は期待したより小さかった。一方，この分子はガラス基板上にSAM膜を形成し撥水性を発現した。また，パーフルオロアルキル鎖の利用を計画中，パーフルオロアルキル鎖を有する単純な構造のアキラル分子から螺旋状微結晶が生じることを新たに見出した。,基盤研究(C),小区分28010:ナノ構造化学関連,トリロイシン型両親媒性分子,ロイシンファスナー,単分子膜コーティング,ナノコーティング,SAM膜,ヘリックス超構造,パーフルオロアルキル鎖,防錆,防錆効果,パーフルオロアルキル化合物,トリロイシン基,トリスヒドロキシメチルアミノメタン,多重水素結合,トリスヒドロキシアミノメタン,ガラス基板の撥水化,防錆作用,コハクイミドエステル,水素結合,オリゴロイシン,ポリグリシンII構造,オリゴグリシン基,糖基,ポリグリシンⅡ,両親媒性分子,オリゴペプチド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
