awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K19121,関西大学,三田 文雄,パラジウムナノクラスター・置換ポリアセチレン複合体の創成と機能性材料への展開,パラジウムナノクラスター(Pd NCs)を配位した置換ポリアセチレンを，モノマーとPd NCsを配位させ，Rh触媒で直接重合，あるいは，モノマーのアミノ基を保護した後，重合し，脱保護してPd NCsを配位させることにより調製した。X線光電子分光測定によるN 1sのピークから，ポリマーのアミノ基がPd NCsに配位していることが，Pd 3dのピークから，Pd NCsの大部分はPd(0)であるのに対し，配位後のPdは酸化されていることが確認された。Pd NCsを配位したポリマーは，ヨードベンゼンとフェニルボロン酸の鈴木-宮浦カップリング反応の触媒として高い活性を示すことが確認された。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,高分子合成,高分子触媒,パラジウムナノクラスター,カップリング反応,共役高分子,ポリフェニレンエチニレン,ポリフェニレンビニレン,ポリアセチレン,置換ポリアセチレン,配位,光電気特性,触媒活性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19120,早稲田大学,小柳津 研一,高密度レドックス流体：蓄電科学を革新する新原理の探索,「レドックス活性なコロイド流体に蓄電容量密度の限界は存在するか」といった問いへの挑戦を通して，高密度レドックス流体を与える高分子ナノ粒子を創出した。また，ナノ粒子間の交換反応に基づく電荷輸送・貯蔵機構を解明し，高速・大容量フロー蓄電の基礎原理を明確にした。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,有機電極活物質,ナノ粒子,電荷貯蔵,電子授受,レドックスフロー電池,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19119,九州大学,安中 雅彦,水晶体は加齢により硬くなるのか？ 生きたままの状態で水晶体の硬さを測る,ブリルアン散乱法は，試料の粘弾性的性質を非侵襲的測定可能な方法として有用であり，水晶体の力学物性の観測にも有用である。本研究では，ブリルアン散乱系にVIPA etalonをタンデム型で導入し，高速・高分解能で深さ方向の情報の取り込み可能な共焦点ブリルアン顕微鏡システムした。高速・高分解能で3次元弾性イメージングを行い，眼球組織の局所的な粘弾性情報とその空間分布計測を実現した。水晶体の硬化は，加齢による調節力の低下と密接に関連していると考えられる。そこで豚正常眼の摘出水晶体を試料として， 0.1mmステップで3次元弾性イメージング計測を行い，水晶体ゲルの粘弾性情報の空間分布を明らかにした。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,水晶体,弾性率,ブリユアン散乱,バイオハイドロゲル,ブリルアン散乱,レオロジー,ハイドロゲル,加齢,弾性イメージング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19118,奈良先端科学技術大学院大学,山田 容子,基板上合成による超高次アセン及びその金属錯体の合成と電子構造の解明,ベンゼン環が直線上に縮環したアセンは優れた有機半導体材料として高く注目されているが、ペンタセン(ベンゼン数N=5)以上の高次アセンは酸化に対して不安定であること、有機溶媒に難溶であることから合成や誘導体化が困難である。そこでノナセン(N=9)の光前駆体を合成し、超高真空下金基板上で光照射することでノナセン(N=9)の合成に成功した。ヘプタセン(N=7)やノナセンの電子構造を走査型プローブ顕微鏡(STM)やノンコンタクト原子間力顕微鏡(nc-AFM)で観測し、HOMO-LUMOのエネルギーギャップを理論値と比較することで、ヘキサセン以上のアセンは一重項開殻構造を有していることを実証した。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,アセン,ノナセン,グラフェンナノリボン,走査型プローブ顕微鏡,原子間力顕微鏡,開殻構造,高次アセン,走査型トンネル顕微鏡,金複合体,前駆体法,光反応,走査型プローブ顕微鏡(STM),ノンコンタクト原子間力顕微鏡(nc-AFM),AFM,STM,金属錯体,前駆体,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19116,大阪大学,木田 敏之,セルロースからの高性能ホスト分子の開発と分子認識能の解明,メチル化セルロースの酸加水分解により得られる部分メチル化セロオリゴ糖（6～8量体）の分子内環化反応により環状オリゴ糖（6量体）を合成した。環化反応時の溶媒を変えることで、環状オリゴ糖（6量体）のみならず環状5量体や環状7量体が合成できることがわかった。さらに、メチル化環状セロオリゴ糖が種々の低級アルコール類に対して完全メチル化α-シクロデキストリンよりも高い包接能を示すことを明らかにした。また、セルロースからの未修飾環状オリゴ糖の合成も行った。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,セルロース,環状オリゴ糖,アリル化,環化反応,分子認識,包接錯体,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19115,京都工芸繊維大学,櫻井 伸一,高分子の結晶化に促進効果のある液状添加剤の作用機構の解明と結晶化促進新概念の提唱,本研究では、液体状態の添加剤による結晶化促進の新概念を提唱する。通常、結晶化促進剤は固体状態で機能するので、液体状態で促進効果があるという結果は全く新規な現象である。Hoffman-Lauritzenの理論によると、結晶ラメラ中でのポリマー鎖の折りたたみが規則正しい場合は、臨界核の厚みが減少し、結晶化のエネルギー障壁も低下する。その結果、核形成が促進され誘導期が減少し、結晶ラメラの厚みの成長速度も増加し、結晶化速度も増大した。つまり、液状添加剤が１％程度存在する状態で結晶核が形成される際に、その添加剤分子がポリマー鎖の折りたたみをスムーズにするように作用したと説明することができた。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,高分子結晶,生分解,ポリ乳酸,環境対応高分子材料,結晶化促進,液状添加物,バイオ由来可塑剤,可塑剤,結晶化促進剤,X線散乱,示差走査熱量測定,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19114,京都工芸繊維大学,中 建介,柔軟性結晶転移を示す有機無機ハイブリッド分子性固溶体による潜熱蓄熱材の開拓,本研究では、従来の潜熱蓄熱材の課題である高コストと低熱伝導性を根本から解決するために、ナノ構造が制御された単一有機無機ハイブリッド分子として注目されているかご型シルセスキオキサン（POSS）が結晶―柔粘性結晶性転移を示す固溶体を形成するという新規技術を基盤とした従来にない概念の潜熱蓄熱材を開発することを目的とした。その結果、これまでに柔粘性結晶性転移することを見出している一置換イソブチル基含有POSS誘導体に加えて不完全かご型シルセスキオキサンPOSS誘導体をも基盤骨格として置換基を種々変えたPOSS誘導体を合成し、その熱的特性を評価することで新規技術の学術的基盤の確立を行った。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,かご型シルセスキオキサン,柔粘性結晶,潜熱蓄熱材,固溶体,ネットワークポリマー,EL素子,熱伝導性,熱伝導,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19113,京都工芸繊維大学,浦山 健治,ゲル微粒子の超高密充填によるソフトマテリアルの高強度化・高速応答化,温度応答性ゲル微粒子を超高密充填した高分子ゲルコンポジットを作製し，ゲルの強靭化と高速応答化を検討した。コンポジットに内包するゲル微粒子濃厚ペーストのレオロジー特性と温度応答特性を明らかにした。この知見をもとにゲルコンポジットを合成し，ゲル微粒子の超高密充填状態に由来する弾性率の顕著な増加を確認した。また，温度応答性のバルクゲルでは収縮過程において表面スキン層の形成による収縮速度の低下がみられるのに対し，ゲル表面が非温度応答性高分子から成るゲルコンポジットでは内包するゲル微粒子に由来する温度応答性を示しながらも表面スキン層を形成せず，収縮相でも膨潤相と類似のキネティクスを生じることを見出した。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,高分子ゲル,ゲル微粒子,コンポジットゲル,高分子レオロジー,高分子力学物性,ゲル,温度応答性,微粒子,ペースト,力学,レオロジー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19112,名古屋工業大学,高須 昭則,希釈条件を全く必要としない閉環反応による環状ビニルポリマーの革新的制御合成,N-ヘテロ環状カルベン（NHC）を用い、ルイス酸存在下で種々のビニルモノマーのアニオン重合を検討した。ソルビン酸メチル（MS)のアニオン重合では、閉環反応よりも重合反応が促進され分子量分布の整った環状ビニルポリマーに誘導できた。他のモノマーに拡張するための問題点は、NHCに隣接するモノマーユニット中の水素のが成長アニオンによって引き抜かれることであることが分かった。そこで、NHCとソルビン酸エステルの１：１付加体を開始剤に用いるとメタクリル酸メチル(MMA)とメタクリル酸アリル（AMA)のアニオン重合が進行し、無希釈条件下で環状のポリアクリレートが合成できることがわかった。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,環状高分子,無希釈条件,ビニルポリマー,N-ヘテロ環状カルベン,ソルビン酸エステル,メタクリル酸メチル,メタクリル酸アリル,１：１付加体,メタクリル酸メチル（MMA),メタクリル酸アリル（AMA),直接観察,透過型電子顕微鏡（TEM),原子間力顕微鏡（AFM),アニオン重合,希釈条件を必要としない閉環反応,立体規則性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K19111,山梨大学,宮武 健治,ポリフェニレンイオノマーへの挑戦,研究代表者はこれまでイオン導電性高分子薄膜に関する研究を行ってきており、固体高分子形燃料電池の高性能化を実現する材料開発や新知見の創出に貢献してきた。特に最近、ベンゼン環とスルホン酸基のみからなるポリフェニレンイオノマー(SPP-QP)の開発に成功し、これがプロトン導電性高分子薄膜として優れた特性と安定性を示すことも明らかにしている。本研究ではポリフェニレンイオノマーの物性制御を目的として、フェニレン基の結合位置およびその連結性が薄膜物性に及ぼす効果を検討した。その結果得られたポリフェニレンイオノマー(SPP-BP)が高いプロトン導電率と優れた化学安定性を示すことを実証した。,挑戦的研究(萌芽),中区分35:高分子、有機材料およびその関連分野,ポリフェニレン,イオノマー,高分子薄膜,イオン伝導,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
