awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K11723,地方独立行政法人大阪産業技術研究所,舘 秀樹,リサイクルに利用可能な解体性と高耐熱性を併せ持つ易解体性高耐熱粘着技術の開発,本研究では、リサイクルに利用可能な解体性と耐熱性を併せ持つ易解体性高耐熱粘着技術の開発を行った。一つの分子内に重合可能部位と光分解可能部位を併せ持つ光分解性架橋剤を合成した。これらを用いて、高い耐熱性と解体性を併せ持つ新しい粘着剤を作製することができた。この粘着剤は、200℃まで安定であり、光照射および250℃以上の加熱によって粘着強度が低下し、耐熱性を有する易解体性粘着剤として利用可能であることを明らかにした。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,粘着剤,易剥離,易解体,ポリイミド,耐熱性,シリコーン,縮合系高分子,接着剤,リサイクル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11722,都城工業高等専門学校,岩熊 美奈子,太陽光パネルの湿式法によるガラス分離と有害金属除去を目的とした高分子抽出剤の開発,本研究は太陽光パネルの大量廃棄時代に備え、今後大きな問題となる課題に取り組む。まず第１に、現在困難である湿式によるガラスとＣＩＧＳ膜の分離を行う。廃棄される太陽光パネルは経年劣化によりガラスのひび割れ、汚れなどが考えられるためまず洗浄を行い、その後にカバーガラスとＣＩＧＳ膜の分離を行う。カバーガラスとＣＩＧＳ膜の間には高分子接着剤であるＥＶＡポリマーが塗布されている。この接着剤を溶解もしくは物理的にはがすことができれば、純度の高いガラスとＣＩＧＳを得ることができる。ただし、コロナ禍において廃材を入手することが困難であったため、実際はEVAポリマーの溶解実験は困難であった。今後、剥離実験を行いたいが、選択性のある回収剤の開発について先に行う予定のため、ＥＶＡポリマー溶解の実験はその後実施する予定としている。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,太陽光パネル,溶媒抽出,レアメタル回収,廃太陽光パネル,吸着分離,有価金属回収,含浸樹脂,金属抽出,リサイクル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11721,富山高等専門学校,高松 さおり,未利用リン酸と建設廃棄物系カルシウム塩を用いた一石三鳥アップグレードリサイクル,下水処理プロセス等から発生する未利用リン資源と建設系廃棄物である廃石膏ボードから得た石膏粉からリン酸水素カルシウム二水和物（DCPD）およびハイドロキシアパタイト（HAp）といったリン酸カルシウムを合成し，排水中に含まれるフッ化物イオンを環境浄化剤の機能強化成分として利用する。合成したフッ素アパタイト（FAp）は悪臭物質であるアンモニアガスを吸着除去する能力を有し，1）下水処理由来の未利用リンの回収と，2）建設業から排出される廃石膏ボードのリサイクル，3）畜産業における悪臭問題という3つの課題を解決し，廃棄物の新たな価値創出に寄与するリサイクルシステムの実現可能性を見出した。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,未利用リン資源,廃石膏ボード,リン酸水素カルシウム二水和物（DCPD）,ハイドロキシアパタイト（HAp),フッ素アパタイト（FAp）,アンモニアガス吸着,ハイドロキシアパタイト（HAp）,第2リン酸カルシウム（DCPD）,未利用リン,HAp,DCPD,FAp,アンモニア吸着,ハイドロキシアパタイト,アパタイト,悪臭吸着,アップグレードリサイクル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11720,仙台高等専門学校,遠藤 智明,グリーンケミストリ技術による自動施肥装置のためのアンモニア生成触媒の開発研究,窒素よりアンモニアを生成するための新規な触媒開発を行い、C60とγ-シクロデキストリン（γ-CyD）とで形成されるバイキャップ型の錯体を、三次元ボールミルを用いてグラムスケールで取得することが可能になった。さらに、この錯体触媒を用いて、窒素よりアンモニアを製造するプロセスを確立することができた。今後に向けて、より高性能の触媒を開発するために、C60を化学装飾した誘導体を合成し、その誘導体とγ-CyDとからなるバイキャップ錯体を、三次元ボールミルを用いて合成することができた。また、触媒を担持するために、γ-CyDの6位に反応性の高い置換基を導入した化合物を合成し、C60との錯体の形成を確認した。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,アンモニア,三次元ボールミル,フラーレン,γ-シクロデキストリン,施肥装置,シクロデキストリン,包接錯体,C60,バイキャップ型包接錯体,アンモニア合成,ジルコニア容器,3次元ボールミル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11719,八戸工業高等専門学校,佐藤 久美子,テレケリックスとホタテ貝殻をハイブリッドした新規抗菌材料の開発,本研究により地元に大量に存在する廃棄物のホタテ貝殻粉末等抗菌物質を、本研究室で開発したトリアジンチオールとポリ（2-アルキル-2-オキサゾリン）という二つの有機分子の複合効果が期待できるテレケリックスに添加・充填させた新規抗菌材料を開発できたと考えている。さらに、地元の環境問題の解決につなげることができた。具体的には、テレケリックスを有機高分子体にグラフト型化学結合させ、これにホタテ貝殻粉末等抗菌物質を充填させた複合材料を合成し、種々の物性評価を行った。また、テレケリックスの金属表面処理剤としての利用を検討した。さらに、テレケリックスの接着剤としての用途も検討し、それぞれから新たな知見を得た。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,テレケリックス,表面改質,ポリオキサゾリン,トリアジンチオール,銅板,グラフト,ポリ塩化ビニル,オキサゾリン,抗菌,ハイブリッド,材料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11718,旭川工業高等専門学校,千葉 良一,金属スクラップから複雑断面素形材への環境調和型アップグレードリサイクル法の開発,溶解工程を必要としない金属スクラップの固相リサイクル技術に関して，従来の丸棒・板材等の単純形状素形材への再生ではなく，実産業において，より応用が期待される形材（パイプ，アングル材，六角棒）への再生を狙った「塑性加工による固体リサイクルプロセス」について研究を行った．アルミニウム合金切削屑および銅合金の細線屑をそれぞれ適切な温度で押出し加工することによって得られる形材の表面状態，真直性，密度，機械的性質，顕微鏡組織に及ぼす加工条件の影響を調査し，良好な固相リサイクル形材が得られる条件を明らかにした．,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,塑性加工,アルミニウム合金,銅合金,機械的特性,固相リサイクル,金属スクラップ,有限要素解析,黄銅,金属ワイヤ,押出し加工,六角棒,押出し,切削屑,剛塑性有限要素解析,マクロ組織観察,工業用純銅,アングル材,パイプ材,チャネル材,リサイクル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11717,福岡工業大学,田島 大輔,廃棄物系キャパシタの微生物発電とのカスケード利用に関する研究,本研究では，使用済み焼酎粕を再利用し，電気二重層キャパシタの比静電容量の向上・製造コストの改善に向けて，物性評価と電気化学評価，活性炭作製のコスト計算について取り組んだ。その結果，炭酸カリウム賦活活性炭は，水酸化カリウム賦活焼酎かす活性炭の比静電容量には劣るが，市販活性炭の比静電容量よりも優れていることが分かった。活性炭作製のコスト計算においては，炭酸カリウム賦活活性炭は従来活性炭と比較して，約66％の電力コストを抑えることができた。よって，活性炭作製におけるコストは消費電力の観点から炭酸カリウム賦活活性炭の方が低コストで作製できることが分かった。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,焼酎粕活性炭,電気二重層キャパシタ,焼酎粕,液中プラズマ表面処理,焼酎粕残渣,カスケード利用,活性炭,廃棄物,キャパシタ,微生物発電,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11716,創価大学,井田 旬一,感温性ポリマー/シリカ被覆磁性ナノ粒子の調製と重金属回収への応用,本研究では、低環境負荷、かつ吸脱着速度、及び、吸脱着量が大きく、再利用可能な感温性重金属吸着剤を開発した。本吸着剤では、吸着した重金属の脱着の際に通常用いられる酸などは必要なく、10-50℃の温度スウィング操作のみで重金属の回収が可能であった。また、その際の加熱について、溶液全体を加熱する必要はなく、吸着剤粒子の溶液からの迅速な分離を目的に使用したマグネタイトの誘導加熱特性を用いた局所加熱を応用することも可能であった。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,感温性ポリマー,磁性粒子,重金属回収,電解酸化法,誘導加熱,シリカ被覆磁性ナノ粒子,重金属,有機無機複合材料,有機/無機複合材料,磁性ナノ粒子,有機 /無機複合材料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11715,芝浦工業大学,清野 肇,使用済みLEDからのガリウムのワンポット回収,チップLEDからのGa回収を試みた．高温乾式の還元気化-酸化析出反応を使用し，Ga2O3粉末と実際のチップLEDを用いた実験を行った．Ga2O3はグラファイト粉末と混合すると1150℃付近で還元-気化され，PCとPETの混合物では950℃付近で還元されることが分かった．石英ガラスの試験管容器を使用すると，試験管外部への流出がほとんどなく簡単に回収できることが示唆された．チップLEDを用いた実験では，発光素子部と電極の金属を分離する必要性が認められた．500℃で加熱し振とう処理をすることで分離できた．その後，本研究で検討した容器で加熱したところ，Ga2O3が回収できた．,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,ガリウム,リサイクル,発光ダイオード,高温,還元,気化,乾式,ワンポット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11714,千葉科学大学,手束 聡子,ハロゲン元素を選択的に分離する材料の設計とリサイクル技術の構築,ハロゲンは必須元素として私達に必要不可欠な元素であり、殺菌剤や医薬品などの原料として利用されている。そのため、有価資源として天然の水環境や廃水からの分離や回収が望まれている。本研究は、無機の陰イオン交換体である層状複水酸化物（LDH）に着目し、ハロゲン化物イオンの吸着材としての可能性について検討した。その結果、単斜晶系LDHの簡単かつ安価な合成手法の開発に成功した。また、多様なLDHによるヨウ化物イオンの吸着性能について情報が得られた。,基盤研究(C),小区分64030:環境材料およびリサイクル技術関連,層状複水酸化物,イオン交換,ハロゲン,無機イオン,吸着剤,ハロゲン元素,環境材料,資源回収,分離,リサイクル,無機イオン吸着剤,吸着,無機イオン吸着材,層状化合物,ナノシート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
