awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
23KK0201,国立研究開発法人日本原子力研究開発機構,Battulga Batdulam,Exploring the microbial life in Plastisphere and predicting the impact of microplastics on inland river environments of Mongolia,"This study aimed to investigate the properties, behavior, and fate of microplastics (MPs) in the major rivers of Mongolia. Since the composition of biofilms on the MPs can record the fate of MPs after release into the environment, the research will emphasize the impacts of plastics on ecosystem.",国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,microplastic,biofilm,river environment,microbial community,Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23KK0200,芝浦工業大学,川島 洋人,バングラデシュの都市，地方におけるPM2.5の燃焼由来の起源推定の研究,近年，アジア地域の急成長によって，国家を超えた大気環境の越境汚染は深刻な問題とな,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,安定同位体比,PM2.5,エアロゾル,有機炭素,多環芳香族炭化水素,バングラデシュ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23KK0199,東北学院大学,宮内 啓介,メコンデルタにおける安全な水資源を確保するためのヒ素汚染地下水浄化技術の開発,メコンデルタの地下水ヒ素汚染現地（カンボジア）に設置した地下水ヒ素浄化実験装置を用いて現地適合性を実証する研究を行う。また、本地域における水需要として量的に大きい灌漑農業用水の確保のために、上記地下水ヒ素浄化技術を適用し、浄化のための最適プロセスを確立する。本研究では、ヒ素浄化に必要な亜ヒ酸酸化のための微生物担体としてコークスを用いるが、コークスとヒ素の間の脱着機構を明らかにすることと、コークス表面で亜ヒ酸酸化に関与する微生物の同定を行うことで、本システムの科学的基盤を形成する。さらに、汚染水の浄化によって生じるヒ素と鉄の共沈物中のヒ素を固定化する方法を開発し、その安全性とリスク評価を行う。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,ヒ素汚染,ヒ素浄化,メコンデルタ,地下水,ヒ素汚染浄化,亜ヒ酸酸化,地下水浄化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23KK0198,琉球大学,松本 晶子,民間保護区と公的博物館の連携による野生動物保全手法の創発,本研究の目的は、観光客を市民科学者として採用し、観光客がサファリツアー中に撮影した動物写真が、従来のカメラトラップやライントランセクト調査と比較して、同等の野生動物の個体数推定値を提供するかどうかを検討することにより、モニタリングへの観光客活用の可能性を探ることである。野外調査は、ケニア中部ライキピア郡の民間保護区で実施する。これらの成果をもとに、国内外の国際機関に生物多様性保全活動における観光者教育の重要性を提言するとともに、ケニア国立博物館に新しく観光者教育のしくみを組織的に作ることをめざす。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,参加型科学,OCEM,動物モニタリング方法,観光客写真,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23KK0197,広島大学,保坂 哲朗,持続的なアブラヤシ園管理に向けた農園内放牧の効果の検証,ヤシ油を生産するアブラヤシ園の多くは皆伐地に造成された大規模な単一植栽農園であり、大量の除草剤・化学肥料を投入するため、生物多様性の喪失や土壌の劣化が深刻であり、持続的な農園管理方法の確立が喫緊の課題である。そこで申請者らは、アブラヤシ園で家畜放牧による除草を導入することで、除草剤を不使用にする方法を提案する。これにより、アブラヤシ園で一定の下層植生と土壌条件を保持し、生物多様性の保全とアブラヤシの収量を両立できる可能がある。本研究では、マレーシアのアブラヤシ園において家畜放牧区と除草剤使用区を設置し、大規模比較実験を行うことで、家畜放牧の効果と最適な放牧強度・家畜の組み合わせを明らかにする。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,プランテーション,熱帯林,アブラヤシ,生物多様性,生物学的防除,農業生態学,生物多様性保全,除草,家畜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23KK0196,千葉大学,三吉 一光,トルコと周辺地域で絶滅寸前の難繁殖性ランの人工増殖を基盤とした統合的保全の確立,サレップ（salep）は地生ランの塊茎（球根）を粉末にしたものであり、トルコおよび周辺地域で飲み物やデザートに利用されている。サレップの製造に使うランは３５種におよぶが、種子発芽と塊茎形成の誘導が困難で、効率的な人工繁殖が出来ない。このため、自生地からの大規模な違法採取によって、大量消費される塊茎が供給されており、当該地域のラン科生物相の絶滅が危惧されている。本研究では、トルコのサレップランの難繁殖性の主要因である、種子発芽と塊茎形成の機構を解明する。本研究成果によって、同国や周辺地域のラン科植物相の絶滅の回避と持続的利用を目的とした統合的な保全を図る。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,ラン科,絶滅危惧種,統合的保全,塊茎形成,サレップ,非共生発芽,共生発芽,種子埋設,保全,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24KK0202,統計数理研究所,吉本 敦,離散最適化による持続的森林生態系管理をとおした韓国の最適マツ枯れ拡散防止策の探求,経済・社会のグローバル化に伴う人・資源の往来は、世界中の森林において外来病害虫による被害を拡大させている。病害虫の拡散は大量の枯死木を発生させ、地域の木材生産機能低下だけでなく、土砂災害防止などの公益的機能の低下、さらに、大規模森林火災といった二次的被害の誘発など、その影響は多岐かつ広範にわたる。本研究では、マツ枯れが近年激増している韓国において、現地フィールド調査によるデータ収集、統計モデリングによる感染伝播予測、そして数理最適化と我が国の成功例に基づくマツ枯れ防除技術を融合し、防除策に対する時空間最適配置システムを構築し、被害拡大期から蔓延期における防除策の意思決定支援を試みる。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,松枯れ拡散防止,森林生態系資源管理,離散最適化,拡散モデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24KK0201,近畿大学,河内 香織,遺伝子改変された外来魚放流による駆除は現実的か：河川生態系への影響にも着目して,河川生態系においても外来生物の侵入や生息拡大は脅威であり、国内外でその駆除・根絶活動が続けられている。しかし、解放系である河川では、物理的な駆除での根絶が極めて困難である。そのため、遺伝子改変された個体による外来魚駆除の検討が実験室レベルで始まっているが、野外での実証実験はほとんどない。加えて、生態系内の多様な相互作用によって、特定種の駆除を目的とした対策から意図した結果が得られないリスクもある。本研究では、遺伝子改変された外来カワマスが河川に放流された後に、野生の外来カワマス集団を含む個体数変動を調査し、遺伝子改変個体の放流が他魚種や水生昆虫を含む河川生態系全体に与える影響を評価する。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,外来魚,野外実証,河川管理,食物網,個体群動態,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24KK0200,中部大学,土田 さやか,密輸水際対策のための野生動物トレーサビリティー-宿主-微生物共生系を指標として-,ヨウム（Psittacus erithacus）はアフリカ原産の大型インコで、絶滅危惧種であるため商取引が禁止されている。一方、飼育下繁殖個体の取引は禁止されておらず、登録書の偽造や出生地ロンダリングが横行している。本研究は野生動物トレーサビリティーの指標を提案することを目的とする。ヨウムのゲノム解析、腸内細菌および消化管寄生虫解析を駆使することによって、これまで未解明であった野生ヨウムの地域個体群の遺伝特性、腸内菌叢構成変化、消化管寄生虫の有無と系統を明らかにする。飼育と野生個体を科学的論拠をもって識別できれば、ヨウム取引規制に関わる判別技術の世界的スタンダードとなりうると期待される。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,ヨウム,絶滅危惧種,共生微生物,トレーサビリティー,複合的バイオーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24KK0199,早稲田大学,大河内 博,アンコール遺跡保全と持続可能な観光のための大気環境管理戦略,本研究は、シェムリアップおよびアンコール遺跡群周辺の大気汚染の実態解明を行うために，（1）自動大気観測装置を整備して常時観測体制を構築する。（2）　遺跡に対する乾性沈着として，粒子状・ガス状汚染物質を採取・分析して遺跡への負荷量を推計する。（3）遺跡に対する湿性沈として、雨季に熱帯スコール性豪雨の採取を行い、主要無機イオン、微量金属元素、マイクロプラスチックの沈着量を明らかにする。得られた研究成果は、シェムリアップおよびバイヨン寺院のあめに大気環境保全に寄与する。,国際共同研究加速基金(海外連携研究),中区分64:環境保全対策およびその関連分野,熱帯,雨季と乾季,生物起源揮発性有機化合物,バイオマス燃焼,生物起源有機エアロゾル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
