awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
20K20374,京都大学,近藤 直,スペクトル拡散音波を用いた小型分散ロボットの協調制御のための測位システム,本研究の最終目標は，収穫作業の自動化の実利用を小型分散ロボットの協調作業で達成しようとするものである。本研究では，その一例としてイチゴの土耕外成り栽培を対象とし，収穫・運搬の協調作業を小型車両ロボットと小型飛行ロボットで実現可能な制御システムを想定しており，車両ロボットで収穫を，飛行ロボットでトレイの運搬ならびに作物モニタリングを行う。そのために，室内の非GPS環境下において自律作業を行う小型分散作業ロボットのための航法システムの開発を行う。特に，衛星等を用いたGPSの代わりにスペクトル拡散音波(SS音波)測位システムを用いることを特徴とする。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,スペクトル拡散音波,複合航法,慣性航法システム,測位システム,モーションキャプチャ,INS,測位,複合航法システム,ドローン,農業用ロボット,農業ロボット,農作業ロボット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K20576,愛媛大学,久米 崇,ICTとAIプログラムから創造される地域環境知による乾燥地の節水灌漑技術の開発,本研究の目的は、水資源の枯渇に直面する乾燥地の大規模灌漑地域において、現地観測と社会調査をICTやAIプログラムと統合することにより新たな「知」を創造し、灌漑水量を削減し同時に農家収入を増加させる節水灌漑技術の開発を通じて、水資源の保全と乾燥地農業の持続性の向上に貢献することである。具体的には、農家や地域社会がもつ知恵・経験・文化などからなる「地域環境知」を、現地調査、ICTによって収集・発掘・クラウド化し、それを用いてAIプログラムによって「新たな地域環境知」を創造する。そして 、新たな地域環境知に基づく様々なシナリオに対する灌漑と経済シミュレーションを実行し、その効果を検証するものである。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,地域環境知,節水灌漑,地下水,AI,ICT,乾燥地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K20575,東京大学,櫻井 武司,サブサハラ・アフリカの都市部における「市場を通じた乳児の栄養改善」の可能性,この研究はサブサハラ・アフリカの中でも経済発展と人口集中が顕著なガーナの都市で、持続的な乳児の栄養改善を実現する方法を探ることが目的である。具体的には、母親に子どもの栄養状態（貧血かどうか）を知らせ、その結果、母親は市販の栄養補完食品を購入するなどして離乳食を改善するか、実際に子どもの栄養状態が改善するかを評価する。子どもの栄養状態に関する情報により子どもの栄養を改善する母親の行動が誘導できるなら、「市場を通じた栄養改善」が可能であることが示唆される。市場を通じた栄養改善は、栄養剤を無償で配布するような従来の栄養改善事業と比べて効率的であり、持続可能性が高いと考えられる。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,栄養改善,乳児,栄養補助食品,貧血,市場,都市部,サブサハラ・アフリカ,ガーナ,栄養投資の適正化,無作為化比較試験,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20K20456,国立研究開発法人国際農林水産業研究センター,白木 秀太郎,超越的高収量・高水生産性水稲ヒコバエ栽培法のメカニズムと環境負荷低減効果の解明,近年、インドネシア国西スマトラ州で開発された新たな再生イネ栽培法（現地名SALIBU Teknologi）（以下、「熱帯多年生イネ栽培法」）は、従来の再生イネ栽培法（刈取り後のイネの株から生える若芽を栽培する農法）の収量概念を覆し、一期作と同レベルの収量を維持しつつ、二期作目以降数世代にわたり連続的に栽培して収穫を繰り返すことが実証されている。本研究では、慣行移植・再生イネ栽培法との比較栽培試験を行い、熱帯多年生イネ栽培法が、高収量を低資源（水、土地、労働力等）投入量により達成する一連のメカニズムを解明するとともに、同栽培法による環境負荷低減効果と環境保全面を評価する。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,水稲再生栽培,生育モニタリング,栄養塩類,再生イネ栽培,水生産性,環境負荷低減,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21K18228,京都大学,近藤 直,孵卵早期の採卵鶏雌雄判定のための光散乱を克服する非破壊計測手法開発,本研究はこれまで黙認されてきた孵化直後の採卵鶏雄雛の70億羽殺処分という人類が抱える大きな未解決課題の解決を目的としている。そのために，雌雄と関係の深い鶏卵内の卵黄比率，性ホルモン変化，血液産生，心拍，胎動等の生物学的現象を，従来の透過分光だけでなく，微小な蛍光計測技術やレーザースペックル技術を活用した高度な非破壊計測技術を組み合わせた独創的手法によって情報収集する。この孵化前雌雄判定に成功すれば，経済的・エネルギ的問題解決のみならず，他の動物の受精卵の早期非破壊雌雄判定の可能性もうかがえる動物愛護・倫理に配慮した技術創出が期待される。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,鶏卵,胚成長,非破壊計測,レーザー,透過画像,血管,画像解析,雌雄判定,散乱,非破壊検査,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21K18227,東京大学,中谷 朋昭,購買履歴データと健康情報の融合による疫学的消費行動モデルの構築,本研究は、食料政策や生活習慣病予防策の立案に必要なエビデンスを提供するために、消費者の購買行動を記述する需要システムに、健康情報を始めとする疫学的要素を組み込んだ新しい概念として、「疫学的消費行動モデル（Epidemiological  Consumption  Behavior Model;  ECBM）」を構築する。ECBMを活用して、個人の生活様式とヘルスアウトカムとの関係を、社会科学、自然科学および統計科学を活用して解き明かそうとするものである。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,食料消費行動,栄養素摂取,健康・栄養政策,食品購買,Body Mass Index,食物摂取頻度調査,主成分分析,購買履歴データ,購買チャネル,栄養素摂取状況,疫学的消費行動モデル,ヘルスアウトカム,計量経済学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22K18353,京都大学,仙田 徹志,公的農林統計の長期パネルデータ化と統合データベースの構築による高度利用基盤の確立,本研究では、農林業センサスを中心とした公的農林統計の長期パネルデータと統合データベースを構築し、公的農林統計の高度利用基盤を確立に挑戦する。農林業センサスのパネルデータ化では、紙媒体として保存された調査票の復元を行い、最長60年の長期パネルデータの構築をめざす。また、統合データベースでは、農林業センサスと他府省統計調査のミクロデータとの連結に加え、農林水産省が取り組む農業デジタルトランスフォーメーションによって利用可能となる行政記録情報、農地情報などとの連結により、農林統計の高度利用基盤の確立に挑戦する。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,ミクロデータ,農林統計,データリンケージ,行政情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22K18352,京都大学,藤澤 和謙,ハイブリッドインバージョンによる物理探査解析の革新,本研究課題では，各種の物理探査において，決定論的及び確率論的な二つのアプローチを融合する逆解析（ハイブリッドインバージョン）を実装し，確率的な推定結果を得ることで，推定結果の不確かさを評価できる物理探査を実現することを目指す．これを実現するための手法はハミルトニアンモンテカルロ法であり，非常に効率的なサンプリング性能を活かし，現実的なレベルで物理探査の確率評価を可能にする．,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,物理探査,逆解析,ベイズ推定,ハミルトニアンモンテカルロ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23K17386,岡山大学,森 也寸志,微小・低重力環境下における高効率保水・有機質土壌の生成と展開,本研究では，土壌の初期発達に焦点をあて土壌間隙構造の最適化を行い，微小・低重力環境下でも浸透・保水可能な土壌基盤を作り出し，陸域ビッグデータの機械学習から陸域の土壌が形成された過程を解明し，有機質土壌を形成する決定的な方策を見つける．その成果は人工衛星内の食料生産，惑星表層の改変，そして地球陸域の劣化土壌の迅速修復に資するものとなる．,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,微小重力,低重力,土壌水分,マクロポア,土壌有機物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23K17385,東京海洋大学,松川 真吾,ナノ油膜で被覆した呈味成分含有粒子の安定化と応力崩壊,呈味成分を含む粒子からの拡散をナノ油膜により防ぎながら、咀嚼時には一気に呈味成分を放出するナノ油膜で被覆した味覚粒子を調製する方法を見出し、塩分や糖分を低減した加工食品やスイーツ類への応用利用を目的とする。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,ナノ油滴,ナノ油膜,呈味成分,カラギーナン,脂肪酸変性キトサン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24K21264,大阪公立大学,福田 弘和,人間協働ロボットによる植物の3次元造形マルチスケールVR操作,農業生産の現場では、ロボットによる植物の形状操作が要求されるが、植物の3次元形状の動態を正確に計測・予測しながら、細胞増殖・成長プロセスを緻密に操作することは容易ではない。そこで本研究では、機械情報工学の技術を結集し植物のデジタルツインを作成し、仮想現実を介してシミュレーションやAIによって緻密な細胞操作を行うことができる高性能ロボットを開発し、農業ロボットの基本課題に対する挑戦的研究を行う。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,農業ロボット,植物工場,シミュレーション,デジタルツイン,概日時計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24K21263,岐阜大学,今泉 鉄平,細胞壁改変による農産物内在成分のバイオアベイラビリティ制御の可能性,本研究では農産物に対する細胞壁改変操作が胃腸消化過程での成分リリースに及ぼす影響を明らかとする。HPLC、レオメーター、AFMなどを用いることで、細胞壁改変操作および胃腸消化過程での細胞壁状態の変化を解析する。また、胃腸消化過程でのポリフェノール等の成分リリース量を分析するとともに拡散方程式などの当てはめによってその挙動を解析する。さらに、GC-MSMSを用いた成分プロファイリングによってポリフェノール以外の成分リリース状況を明らかとする。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,細胞壁多糖類,バイオアベイラビリティ,消化,ポリフェノール,農産物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24K21262,北海道大学,濱本 昌一郎,水田における形態別メタン動態の解明と包括的予測モデル構築,本研究の目的は、根圏土壌を含む水田土壌内での形態別態メタン挙動を解明し、形態別メタンガス挙動の包括的予測モデル構築することにある。水田圃場または室内模擬水田土壌にて形態別（ガス態：作物体経由、バブル態：田面水からの噴出、溶存態）メタンを測定し、異なる環境条件下での各メタン挙動を把握する。さらに、X線CT画像撮影から、根圏土壌におけるバブル態メタンの生成・移動速度などの時系列変化を把握する。さらに、メタンガスの運命予測モデルを構築し、現場・室内観測データに対する検証と環境影響評価を行う。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,水田,メタンバブル,X線CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25K21741,東京大学,加藤 創一郎,次世代タンパク質としての応用に向けた触媒合成有機物を資化する微生物の探索と育種,本課題では、触媒電解CO2還元によるエチレンなどの有機物合成の際に発生する副産物 (エタノール・酢酸・プロパノール等の混合物 (C2-3混合物)) を原料とした、微生物による次世代タンパク質生産技術の開発を目指す。本課題では①既知酢酸菌のC2-3混合物利用性の評価、②C2-3混合物資化能が高い微生物の探索、③実験室内進化による有用株の生育向上、④C2-3混合物代謝機構の解明、を通し、C2-3混合物からの効率的タンパク質生産を可能にする微生物株の育種を実現し本技術の実現可能性を示す。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,微生物,触媒合成有機物,次世代タンパク,微生物探索,微生物改変,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25K21740,京都府立大学,古田 裕三,オイルパーム幹材からの有用組織分離方法と新たな利用方法に関する提案・研究,東南アジアではオイルパームの伐採後に放置される樹幹が年間2千万トン以上に達し、環境汚染を引き起こしているが、樹幹の利用技術はほとんど存在しない。我々は、オイルパーム幹材を構成する維管束と柔細胞の特性を明らかにし、それぞれを建材や家畜飼料等として利用できる技術を開発、特許を取得した。本研究は、分離と利用の両観点から当該技術シーズの科学的基礎を確立することを目的に、樹木学、木材加工学、建材科学、飼料学等の学問分野横断体制で取り組み、既に打ち合わせを行う企業（商社、ゼネコン、建材・飼料メーカー）と共同研究を進め、技術の実用化を目指す。これにより、環境問題や食糧・飼料、建材不足などの課題解決を目指す。,挑戦的研究(開拓),中区分41:社会経済農学、農業工学およびその関連分野,環境保全,オイルパーム,木質系材料,動物飼料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
