awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H02184,国立研究開発法人農業・食品産業技術総合研究機構,小松田 隆夫,麦類に特徴的な、離層形成に依存しない種子の脱落機構の解明,栽培化された穀物は、祖先野生種と異なり成熟後も種子が自然には落ちない特徴をもち、これは収穫する上での利点でもある。しかし本来、成熟した種子の脱落は植物が拡散し生息域を広げるために重要な形質である。そこで本研究では遺伝研究に優れるオオムギをモデルに用いて、すでに細胞壁を薄くすることで種子脱落に関与することが分かっている二つの遺伝子Btr1とBtr2に着目し、その機能を解明する。,基盤研究(B),小区分39010:遺伝育種科学関連,進化,栽培起源,植物遺伝,植物育種,細胞壁,小穂脱落性,穀物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02183,国立研究開発法人農業・食品産業技術総合研究機構,中村 信吾,オオムギの幅広い種子休眠性自然変異の基となる主要なQTL遺伝子の解析,コムギやオオムギなどの麦類は、日本で栽培すると収穫期が梅雨と重なるため、降雨により収穫前に種子が発芽してしまう穂発芽という現象がしばしば発生することが知られている。穂発芽が起こると種子の品質が著しく低下してしまうため、我が国の麦類の安定生産上の大きな問題となってきた。この課題の克服には、雨にぬれても発芽しない強い種子休眠性を持つ品種の育成が重要となる。これまでに、MKK3遺伝子が強い種子休眠性に必要なことを明らかにしてきたが、本研究では、野生オオムギの非常に強い休眠性にもMKK3遺伝子が役に立っている可能性があることを明らかにした。この結果は、麦類品種の穂発芽耐性の改良に役立てることができる。,基盤研究(B),小区分39010:遺伝育種科学関連,オオムギ,種子休眠,穂発芽,量的形質遺伝子座,自然変異,QTL,遺伝子単離,マップベースクローニング,QTL解析,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02182,国立研究開発法人農業・食品産業技術総合研究機構,内藤 健,Vigna属耐塩性野生種のNa吸収に関するイメージングおよび全遺伝子発現解析,本研究では放射性同位体を使ったリアルタイムの元素局在解析と時系列の全遺伝子発現解析を実施することで、海岸に育つ野生植物V. marinaの耐塩性機構について調査を行った。その結果、①根からNa+を排出することにより、植物体にNa+が蓄積するのを防ぐ能力をもつこと、②その排出には日周性があり、夜間に停止することでエネルギー消費を抑えること、そして③その日周性は2遺伝子の発現様式の組合せで説明できること、の3点が明らかとなった。,基盤研究(B),小区分39010:遺伝育種科学関連,遺伝資源,野生植物,耐塩性,Vigna,アズキ,Vigna属,RIイメージング,トランスクリプトーム,ゲノム,野生種,放射線イメージング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02181,国立遺伝学研究所,野々村 賢一,植物減数分裂のエピジェネティック制御と生殖細胞-体細胞間相互作用の解析,本課題では、small RNA（sRNA）をガイド分子として遺伝子発現抑制などに機能する2種類のイネArgonaute（AGO）タンパク質の分子機能の解析を行った。その結果、一方は葯特異的な21塩基長sRNAと結合して、花粉形成に必要な遺伝子の発現抑制に、もう一方は減数分裂特異的な24塩基長sRNAと結合して、減数分裂染色体の凝縮制御に関わる可能性を明らかにした。,基盤研究(B),小区分39010:遺伝育種科学関連,減数分裂,植物生殖,イネ,Arogonaute,Small RNA,品種改良,エピジェネティクス,植物,生殖,small RNA,エピゲノム,Argonaute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02180,福井県立大学,村井 耕二,６倍体コムギの花成遺伝子経路におけるゲノム間クロストーク機構の解明と育種的利用,パンコムギは、マカロニコムギ（ゲノム構成：AABB）とタルホコムギ（DD）との交雑により生じた異質6倍体である。マカロニコムギ品種「Langdon」を共通の親として早生および晩生型のタルホコムギを交雑し、合成６倍体コムギを作出した。早生型タルホコムギ由来の合成コムギでは、早生型DゲノムがA、Bゲノム上のCO-like遺伝子の発現を、ゲノムを超えて活性化し早生となる。この「ゲノム間クロストーク機構」はエピジェネティック発現制御が関与している。さらに、早生型合成パンコムギの育種的利用として、パンコムギ品種「ゆきちから」を北陸地方での栽培に適した早生型へと改良することに成功した。,基盤研究(B),小区分39010:遺伝育種科学関連,倍数性,花成,ゲノム間クルストーク,日長反応性経路,エピジェネティック,ゲノム間クロストーク,転写因子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02179,鳥取大学,辻本 壽,高温耐性コムギ系統のQTL解析と選抜マーカーの開発,本研究の目的は、近縁野生種タルホコムギの多様性を実用コムギ品種に導入した多様性系統群から選抜した高温耐性系統の遺伝様式を解明し、分子機構を解明することである。そのために、スーダンの高温圃場で選抜した高温耐性系統と通常系統の戻し交配組換え近交系統群(BILs)を開発し、遺伝および形質データから高温耐性に関する農業形質、種子形質および高温応答分子マーカーを同定した。,基盤研究(B),小区分39010:遺伝育種科学関連,パンコムギ,高温耐性,乾燥耐性,タルホコムギ,遺伝資源拡大,ストレス耐性,QTL解析,MSD系統,コムギ,組換え近交系統,気候変動,GWAS,アフリカ,マーカー選抜育種,MSD集団,合成コムギ,スーダン,高温耐性育種,異種遺伝資源,同質遺伝子系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02178,神戸大学,石井 尊生,イネの栽培化にユニークに関わった種子の有芒性と無芒性の謎を解く,イネの栽培化は約1万年前に始まったといわれている。栽培化のきっかけには閉じた穂の出現が考えられ、それに付随した種子を落ちにくくさせる長い芒は採集民にとって都合の良いものであった。しかし、栽培化が進むにつれて芒は逆に消失の方向に選抜されてしまった。そこで本研究では、栽培化全般にユニークに関与した芒に焦点を当て、栽培化前、栽培化初期、栽培化全体、栽培化終期、栽培化後の5つの時系列に応じた研究項目を設定した。そしてこれらの結果から、栽培化以前から現在に至る種子の有芒性および無芒性の意義を考察した。,基盤研究(B),小区分39010:遺伝育種科学関連,イネ,栽培化,芒,野生イネ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02177,京都大学,安井 康夫,ソバの自家不和合性を打破する分子機構の解明,本課題ではソバの自殖を可能とするために、二花柱性遺伝子の分子メカニズムの解明に取り組んだ。その結果、機能欠損型のS-ELF3(S-ELF3-PS1)を開発することにより、S-ELF3がソバの雌蕊の花柱の長さと自家不和合性の両方を制御していることを証明した。また、S-ELF3の制御下で機能すると考えられるFePG1の同定にも成功した。,基盤研究(B),小区分39010:遺伝育種科学関連,ソバ,ゲノム解読,S-ELF3,FePG1,二花柱性,自家不和合性,自殖性,他殖性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02176,三重大学,掛田 克行,イネ科自家不和合性の二遺伝子座制御機構の解明,オオムギ野生種(Hordeum bulbosum)の花粉側S候補遺伝子(DUF247)の機能証明のため、アンチセンスオリゴ(as-oligo)DNAを用いたin vitro花粉バイオアッセイ法を検討した。S1ハプロタイプのas-oligo添加によりS1(自家)花粉管内での不和合性反応の打破が示唆されたが、再現性は確認できなかった。イネ科におけるSおよびZ遺伝子座シンテニー領域の解析から、当該領域にはそれぞれ2種類の異なるDUF247ホモログが密接に連鎖して座乗すること、それらは異なる4種類のクレードに分類されることが示された。,基盤研究(B),小区分39010:遺伝育種科学関連,自家不和合性,イネ科,二遺伝子座制御,オオムギ野生種,自他認識,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02175,名古屋大学,中園 幹生,酸素漏出バリア形成機構の解明及びトウモロコシの耐湿性向上への寄与の検証,トウモロコシの近縁野生種であるニカラグアテオシントは、根からの酸素漏出を防ぐ酸素漏出（ROL）バリアを表層に形成できることから、トウモロコシと比べて高い耐湿性を示す。本研究では、ファインマッピングによりROLバリア形成制御遺伝子（RBF1と命名）を同定し、トウモロコシにRBF1を形質転換したところROLバリアが形成されることを確認した。また、RBF1遺伝子座を含む準同質遺伝子系統では、過湿条件下において有意な根の伸長が観察された。RNA-Seq解析の結果より、RBF1はリグニンやスベリンの生合成遺伝子の発現を誘導させて、ROLバリアの形成を促すことが示唆された。,基盤研究(B),小区分39010:遺伝育種科学関連,トウモロコシ,テオシント,耐湿性遺伝子,酸素漏出バリア,マッピング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02174,名古屋大学,犬飼 義明,細胞壁ダイナミクスが誘起するイネ根系形態の可塑的反応機構の解明,側根原基サイズは根系形態を決定する主要な要因であり、乾燥ストレス下での水吸収能を規定することから、側根原基サイズの制御機構解明は不良環境下での安定的なイネ生産にとって極めて重要である。そこで、側根原基サイズが増加する種々の変異体を用い、その特徴解析や原因遺伝子の同定・機能解析を行った結果、細胞壁の伸展性やオーキシンの局在性の変動が側根原基サイズの制御に関わることが明らかとなった。,基盤研究(B),小区分39010:遺伝育種科学関連,イネ,突然変異体,側根形成,オーキシン,細胞壁,分子機構,根系形成,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02173,新潟大学,岡崎 桂一,新規に開発した異種染色体置換部分解析ツールを用いたブラシカ作物の春化機構の解析,"本研究では，ブラシカ属の春化機構の解明を進めるため，ハクサイ×キャベツのF1に，BoFLC2遺伝子置換ハクサイ系統を反復親としてBC2F1を育成し，ハクサイの遺伝的背景でCゲノム添加染色体が春化形質に影響を調査した。ハクサイにおいては，FLC座のエピジェネティックな遺伝子発現調節についてRNA-seq，lncRNA解析，クロマチン免疫沈降法解析から明らかにした。また，キャベツのDH系統に対して低温処理の有無によって試験区を設け, 葉におけるトランスクリプトーム解析を行なった。種子春化型ナタネ種×緑体春化型ナタネから育成したF2集団を用いて春化特性を決定するQTLの遺伝解析を実施した。",基盤研究(B),小区分39010:遺伝育種科学関連,春化,Brassica,エピジェネティクス,遺伝子発現,QTL,セイヨウナタネ,キャベツ,アブラナ科作物,RNA-seq,ハクサイ,イントログレッション,RNAseq,エピゲノム,遺伝育種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02172,東北大学,風間 智彦,人工稔性回復因子をモデルとした植物ミトコンドリア遺伝子の人為的制御の試み,本研究において我々は，ミトコンドリア移行シグナル付きTALENでWA型やRT102型CMSイネのCMS原因遺伝子候補orf352のノックアウトを行なった．この結果，orf352がノックアウトされてもこれらの系統は，自殖による種子稔性は見られなかった．一方，それらの系統の花粉の形状を調査したところ，CMS系統とは異なり，花粉への澱粉の蓄積が見られた．これにより，WA型やRT102型CMSイネではorf352だけではなく，その他にも不稔を引き起こす遺伝子が存在することを世界に先駆けて明らかにすることができた．,基盤研究(B),小区分39010:遺伝育種科学関連,CMS,mitoTALEN,ミトコンドリア,細胞質雄性不稔性イネ,植物ミトコンドリア,細胞質雄性不稔イネ,稔性回復遺伝子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02171,帯広畜産大学,加藤 清明,アズキの栽培北限への適応形質に関する分子機構の解明,アズキは，短日植物なため国内外の遺伝資源を北海道で栽培すると，ほぼ全てで長日条件に反応して開花が遅れ（感光性），収穫できない。一方で，北海道の品種は感光性を消失している。本研究では，FD1 遺伝子の機能低下が，北海道の品種の感光性の消失に関わることを解明した。アズキは，花粉の形成される減数分裂期の低温によっておしべ・花粉の発育障害を起こし，受精障害が起こる。本研究では，アズキの遺伝資源のうち、最も耐冷性が強い系統が特異的に持つ３種類の耐冷性遺伝子を特定した。これらの成果は，アズキの栽培北限地の安定生産に関わる開花日の早晩生と耐冷性の強化のための品種改良に活用できる。,基盤研究(B),小区分39010:遺伝育種科学関連,アズキ,安定生産,開花日,耐冷性,感光性,感温性,開花期,開花着莢期耐冷性,遺伝子単離,QTL,遺伝子,主働遺伝子,開花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H02937,国立研究開発法人農業・食品産業技術総合研究機構,佐藤 豊,イネ耐性品種を用いた低リン環境適応型作物モデルの構築,イネにおいて低リン耐性品種の交配後代集団を用いた遺伝的な解析からQTLをマッピングし、原因遺伝子の特定を試みる。また、低リン程度の異なる環境で感受性品種、耐性品種・系統を栽培し、オミクス解析や生育調査、さらにはこれまでに開発した植物体のリンの栄養状態を調べることができるバイオマーカーを利用して、低リン環境やリン肥料低減による低環境負荷の農業に最適な作物モデルを育種・栽培学的観点から構築するための基盤情報を蓄積する。,基盤研究(B),小区分39010:遺伝育種科学関連,リン,イネ,オミクス,QTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H02936,国立研究開発法人農業・食品産業技術総合研究機構,宇賀 優作,土壌養水分ストレスの変動に動じない根系形態を持ったイネの開発,不良環境下で作物生産を高く維持するには、環境ストレスに適応した根系を作出する必要がある。しかし、環境ストレスにより、場合によっては、根系は理想の形とは逆の方向に変化することがあり、不良土壌に適応した根系の状態に維持することは困難である。なぜなら、環境ストレスシグナルが根系関連遺伝子の働きに影響するからである。本研究では、環境ストレスシグナル応答経路と根系形態の制御経路に関する遺伝子の改変を通して、環境ストレスに適応的な作物根系を作出することをめざす。本成果によって環境ストレスに適応的な作物根系を作出するための新たな遺伝子リソースと基盤技術の確立が進むことが期待できる。,基盤研究(B),小区分39010:遺伝育種科学関連,根系形態,環境ストレス,伝子発現,重力屈性,水分屈性,QTL,環境ストレス耐性,水屈性,作物開発,イネ,作物,屈性,根系,シグナル応答,ゲノム編集,可視化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H02935,福井県立大学,松岡 由浩,アポミクシス形質を獲得してクローン胚を形成するコムギの作出と関連遺伝子の同定,雑種作物は、生産性や病気・環境ストレスに対する抵抗性/耐性において、両親よりも優れた性質を示すことがあります。この現象は、雑種強勢と呼ばれます。食糧生産を巡る状況が厳しさを増す今日、「いかにして雑種強勢が世代を超えて維持される永久ハイブリッド品種を作るか」は育種科学の核心的課題です。本研究は、遺伝資源を利用して、永久ハイブリッド品種の作出に役立つ「クローン胚を形成するコムギ」を作出し、この現象に関係する遺伝子を同定することを目的として実施します。,基盤研究(B),小区分39010:遺伝育種科学関連,ヘテロシス固定,2n配偶子,単為生殖,ヘテロシス,雑種強勢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H02934,鹿児島大学,一谷 勝之,イネ人為突然変異白葉枯病抵抗性遺伝子の同定と抵抗性機構の解明,白葉枯病はイネの最重要病害の一つであり，細菌病の中で4番目に重要と位置付けられている．その対策には，抵抗性遺伝子の活用が効果的である．私たちは，人為突然変異によって誘発された，複数の白葉枯病菌レースに抵抗性を示す遺伝子を3つ見出しており，そのうちXM14系統がもつxa42は研究が進み，原因と考えられるDNA塩基配列変異を検出している．また，XM5、XM6系統がそれぞれもつ劣性抵抗性遺伝子xa19，xa20も連鎖分析を行い，染色体上の座乗位置が判明している．私たちは，3抵抗性遺伝子の本体を明らかにするとともに，形態的，生理的，分子遺伝学的アプローチで抵抗性機構を解明することを目的としている．,基盤研究(B),小区分39010:遺伝育種科学関連,抵抗性遺伝子,抵抗性育種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
