awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H02200,京都大学,中野 龍平,モモ民間育成の晩生希少品種を遺伝資源として活用した棚持ち性と果肉障害回避性の解析,モモにおいて、棚もち性の良い品種についてゲノム解析した結果、‘桃水’や‘ワッサー’など、自己触媒的エチレン生成能を欠損しており、硬肉モモと同様のPpYUC11の遺伝子型を示す品種が比較的広く存在することが分かった。‘大寿蜜桃’では、エチレンに対する応答性が低下しており、M遺伝子座のPG遺伝子の欠損および細胞壁分解関連遺伝子群の発現制御に関わるシグナル因子の変異の関与が示唆された。また、収穫後の果肉障害発生など多面的な変異形質を示す‘紅博桃’枝変わりのゲノム解析より、第４染色体上の13.3MBpの領域におけるLoss of Heterozygosity (LOH）の関与が明らかとなった。,基盤研究(B),小区分39030:園芸科学関連,モモ,棚もち性,エチレン,熟期,果実,障害,枝変わり,ゲノム,軟化,PG,LOH,果肉障害,日持ち性,肉質,Melting locus,棚持ち,エチレン応答,成熟,老化,自己触媒的エチレン先生,自己触媒的エチレン生成,棚持ち性,障害発生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02199,岡山大学,赤木 剛士,カキの果実形状多様性を制御する全ゲノムワイドモデルの構築,本研究では果実形状に幅広い多様性を持つカキ品種群を対象として、ゲノムワイドな観点からの決定分子機作や進化メカニズムの解明を目指した研究を行った。カキ属における栽培ガキ近縁野生種の参照全ゲノム配列を新規に構築し、楕円フーリエ記述子を用いた主成分解析によって数値化したカキ品種群における果実形状多様性とリンクする共発現ネットワークを同定した。カキ品種群に共通するものとして、サイトカイニンシグナルに関連するKNAT1などの転写因子群の動態に特異性が見られ、他科植物種では果実における発現が著しく低いこれらの遺伝子群の発現変化がカキの広い形状多様性に関与する可能性も考えられた。,基盤研究(B),小区分39030:園芸科学関連,果実,バイオインフォマティクス,ゲノム進化,形状多様性,カキ,選択圧,共発現ネットワーク,果実形状,GWAS,遺伝子倍化,新機能獲得,倍数体,果実形,倍数化,進化学,果樹,トランスクリプトーム,成熟期,進化,ゲノムワイド解析,倍数性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02198,京都大学,山根 久代,バラ科果樹の低温要求性マスターレギュレーターの制御経路解明と新規休眠制御技術開発,"本研究の目的は，休眠芽で発現する休眠制御候補因子であるDAMやFLCの機能や下流制御機構を明らかにすることである。バラ科果樹において低温遭遇に伴い発現が低下する休眠因子DAMがアブシシン酸やサイトカイニン蓄積量を変化させることで休眠導入や休眠維持,休眠覚醒に関与することを明らかにした．さらに,低温遭遇に伴いリンゴ休眠芽で発現が上昇するFLCが,他発休眠下での発芽抑制に関与する可能性を機能解析から示した．得られた知見は,植物ホルモン処理が休眠制御に有効であることを理論的に示唆した．",基盤研究(B),小区分39030:園芸科学関連,果樹,休眠,温暖化,転写因子,ホルモン,エピジェネティック,ヒストン修飾,低温要求性,エピジェネティクス,MADS-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02197,京都大学,土井 元章,バラ生産群落における生産性低下要因のSDモデルを用いた解析と施設環境管理の最適化,アーチングバラの開花日，収量，品質を予測する作物モデルをシステムダイナミクスの手法を用いて構築し，予測値と実測値の間で生じる誤差の要因を解析することで，生産性低下要因を抽出し，モデルを活用した施設環境管理の最適化を目指した．折り曲げ枝の炭素獲得量の誤差の要因としては，夜間の呼吸量と晴天日午前中の光合成量の過大評価に加え，折り曲げ枝のLAIの季節変動が原因となり夏季に光合成量が過小評価されることが明らかとなった．また，到花日数の予測に瞬時値を用いた場合，高温側，低温側に閾値を設定する必要が生じた．二酸化炭素濃度に関しては，シンク強度に応じて高二酸化炭素順化が起こることが明らかとなった．,基盤研究(B),小区分39030:園芸科学関連,園芸技術,バラ,成育シミュレーション,炭素収支,システムダイナミクスモデル,高精度化,二酸化炭素施用,園芸科学,生育シミュレーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02196,名古屋大学,森 仁志,ACC合成酵素のリン酸化制御によるエチレン生合成調節機能の解析,"エチレン生合成の調節はACC合成酵素のリン酸化状態による翻訳後制御機構である。Protein Phosphatase PP2AはサブユニットA, B, Cから構成されており、Bサブユニットが基質となるリン酸化タンパク質を認識する。研究成果としてシロイヌナズナの突然変異体rcn1（Aサブユニットの欠損体）を用いて、候補となるBサブユニットを同定し、ACC合成酵素を認識するかどうかを検証した。さらにシロイヌナズナと類似性のあるトマトPP2AのBサブユニットの候補となるBサブユニットはいくつか同定したが、生化学的な解析により明らかにすることはできなかった。",基盤研究(B),小区分39030:園芸科学関連,ACC合成酵素,タンパク質リン酸化,タンパク質脱リン酸化,エチレン生合成,エチレン,リン酸化,protein phosphatase,脱リン酸化,質量分析,質量分析計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02195,東京大学,河鰭 実之,可視光の不規則照射による紫外線応答類似反応の誘導,ＬＥＤによる人工光型植物工場が普及しつつあるが，太陽光下における栽培と比較すると生産物の品質が劣ることがある．その原因としてLED光が紫外線を含まないことが考えられる．本研究ではＬＥＤ植物工場において紫外線効果を代替する処理を開発することを目的とした．,基盤研究(B),小区分39030:園芸科学関連,LED植物工場,アントシアニン,変動光,紫外線,活性酸素,ＬＥＤ,紫外線ストレス,LED,UV-B,植物工場,フラボノイド,紫外線傷害,葉焼け,UV-A,強光ストレス,可視光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02194,東京大学,樋口 洋平,キクの光周性花成における暗期長認識機構の解明,"キクの光周性花成における暗期長の認識機構を明らかにするため、キクタニギクにおいて恒常的活性型フィトクロムB過剰発現体 (BYH)を作出し、RNA-seqによる網羅的遺伝子発現解析を実施した。その結果、野生型と比較してBYHにおいて概日時計遺伝子であるCsGI, CsPRR7の発現上昇が確認された。過剰発現体を作出し開花応答を調査した結果、これら遺伝子はともに花成抑制的に機能すること、CsGIに関してはアンチフロリゲンの光誘導相形成に関与することが明らかとなった。さらに、キクタニギクの概日時計遺伝子の発現は暗期開始時にリセットされたことから、キクに特徴的な概日時計機構の存在が示唆された。",基盤研究(B),小区分39030:園芸科学関連,キク,光周性花成,絶対的短日植物,活性型フィトクロム,概日時計,フィトクロム,ゲノム編集,フィロクロム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02193,筑波大学,菅谷 純子,温帯落葉果樹休眠芽における情報伝達機構の解明－ROSの機能とその制御－,落葉果樹の開花異常のメカニズムを明らかにするためニホンナシの花芽に対する温度処理の影響を生理生化学的、および分子生物学的に検討した。特に過酸化水素のシグナルに関して検討を行うとともに、低温遭遇中の高温条件の影響について検討を行うため、自発休眠に導入した時期の花芽をを異なる温度条件に遭遇させたところ、花芽中の過酸化水素量や、サイトカイニンやアブシシン酸量に影響があることが明らかになった。さらに、網羅的な遺伝子発現解析から、低温遭遇中の高温条件が、休眠関連遺伝子や酸化還元関連遺伝子、DNAのメチル化関連遺伝子に影響を与えており、ニホンナシの開花異常に繋がる可能性が示唆された。,基盤研究(B),小区分39030:園芸科学関連,果樹,ニホンナシ,休眠,花芽,温度環境,ROS,植物ホルモン,酸化還元,芽,過酸化物,落葉果樹,自発休眠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H02192,東北大学,菅野 明,雌雄異株アスパラガスにおける間性株出現の分子機構とその育種的利用,アスパラガスの全雄品種育成には，間性株の自殖で得られる超雄株が必要である．間性株が生じる分子機構を明らかにするため，アスパラガスの雌ずい発達抑制に関わるSOFF遺伝子の構造と発現について野生株と間性株で比較解析したが，顕著な差は見られなかった．一方，アスパラガス間性株と近縁種ハマタマボウキの交雑を行い，種間雑種後代の中に間性を有する個体があったことから，これらの種では間性が遺伝することが示された．,基盤研究(B),小区分39030:園芸科学関連,アスパラガス,間性,SOFF遺伝子,性決定遺伝子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H02952,福岡県農林業総合試験場,池上 秀利,イチジク遺伝資源を用いた果実の味・香り制御遺伝子の網羅的解析と食味科学への展開,食品の総合評価である「食味」や「おいしさ」の向上の実現は、人類の健康および幸福に寄与する重要要素である。作物における「おいしさ」の自由かつ効率的な実現においては、多様な味、匂い、テクスチャーが作物によって調整されるメカニズムの理解が不可欠であるが、その全体像は十分に理解されていない。本研究では、多様な食味特徴を持つイチジクを対象に「味」と「匂い」に関する総合的な解析を行う。ゲノム、トランスクリプトーム、メタボローム（匂い）、フェノーム（味）の情報を垂直統合的に収集し、味及び匂い成分制御に関与する遺伝子の網羅的な探索と、統合オミクス解析に基づく味と匂いを制御システムの全体構造の理解を進める。,基盤研究(B),小区分39030:園芸科学関連,果実,味,香り,おいしさ,食味科学,統合オミクス,糖・有機酸,GWAS,TWAS,eGWAS,ネットワーク解析,高精度ゲノム,味・香り,メタボロミクス,食味関連遺伝子,トランスオミクス,発現遺伝子,糖,有機酸,香気成分,味覚,果実重,果皮色,オミクス解析,ゲノムシークエンス,SNPs,RNA-seq,GC-MS,味覚センサー,食味（おいしさ）,ゲノム情報,オーミクス,相関ネットワーク,,,,,,,,,,,,,,,,,,,,,,,
