awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H01294,国立研究開発法人産業技術総合研究所,田村 亨,関東平野の高分解能OSL年代層序による地殻変動レジームシフトの解明,本研究では主に3つの成果が得られた．1) 関東平野東部の長石OSLについて最適な測定条件や浅海堆積物の余剰線量など，年代値の高精度化に資する成果を得た．2) 関東平野東部の海成段丘は，従来のMIS 5eではなくMIS 5a-cに対比され，当地域の過去10万年間の隆起速度は上方修正された．3) MIS 5の海成層の下位から，MIS 5とMIS 7の間の亜間氷期であるMIS 6dの海成層が見いだされ，そこから得られる過去18万年間の隆起速度の最小値は，上方修正された過去10万年間の速度と同程度であった．このことから沈降から隆起へのレジームシフトは10万年以降ではなくそれ以前であった可能性が高い．,基盤研究(B),小区分17030:地球人間圏科学関連,OSL年代,第四紀,地殻変動,関東平野,地層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01293,大阪工業大学,横川 美和,混濁流による高流砂階のベッドフォームの堆積構造解明と堆積モデルの構築,高速の混濁流が形成する地形（ベッドフォーム）や堆積構造について，水路実験，シミュレーション，理論解析，野外調査により研究を行った．高速のサージ的混濁流の繰り返しにより形成されるサイクリックステップの上流側斜面と下流側斜面で粒度が異なり，上流側が大きい時と逆の時があることが水路実験でわかった．シミュレーションでは初めて混合粒径を与えてサイクリックステップの粒度分布を計算することができるようになった．野外調査ではサイクリックステップが形成される古環境についての知見が得られた．,基盤研究(B),小区分17030:地球人間圏科学関連,混濁流,高流砂階,ベッドフォーム,堆積構造,水路実験,シミュレーション,理論解析,地質調査,高流砂階ベッドフォーム,サイクリックステップ,堆積モデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01292,愛媛大学,加 三千宣,マイワシレジームの最大個体数を百年規模で減少させた北西太平洋の海洋プロセスの解明,日本マイワシは、かつて世界最大漁獲量を誇り、日本マイワシレジームの再来は今後百年の食料の安定供給の鍵を握る。しかし、マイワシレジームを支配する要因は不明である。本研究では、『過去に起こったマイワシレジームの100年規模の消失の原因がオホーツク海からの鉄供給と北西太平洋の一次生産の低下にある』という仮説を検証した。マイワシが回遊する海域の海底コア試料を用いて珪藻群集と植物プランクトンが持つ色素と動物プランクトン由来色素の濃度を調べた結果、オホーツク海からの溶存鉄の主要ルートである沿岸親潮の流入の強さは、必ずしも北西太平洋を広く回遊するマイワシの個体数変動の支配要因になっていないことがわかった。,基盤研究(B),小区分17030:地球人間圏科学関連,マイワシ,海洋低次生産変動,沿岸親潮,オホーツク海,鉄,マイワシレジーム,低次生産量,数百年規模変動,鉄供給,珪藻生産量,鉄供給指標,珪藻休眠胞子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01291,新潟大学,片岡 香子,隠された小規模噴火と火山泥流の高時間分解能履歴解明:噴火頻度と災害範囲の再評価,本研究は，過去の小規模噴火とそれに関連した火山泥流の発生履歴を解明することを目的とし，福島県，磐梯火山と安達太良火山の下流に位置する盆地・平野および猪苗代湖において，陸上ボーリングと湖底コアリングにより採取した試料の詳細な解析を行った。その結果，陸上コアからは，これまで知られていなかった年代に多数の火山泥流堆積物が挟在することが明らかとなった。また，湖底コアには，両火山を起源とする湖底密度流堆積物（イベント層）が，複数地点で多数認められた。両火山の噴火及び火山泥流イベントは，従来考えられていたよりも高頻度・短周期で発生していた可能性が高く，両火山の活動史と活動度を見直す必要がある。,基盤研究(B),小区分17030:地球人間圏科学関連,火山泥流,ラハール,小規模噴火,湖底堆積物,安達太良火山,磐梯火山,猪苗代湖,水蒸気噴火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01290,東京工業大学,寺田 暁彦,気体水銀を用いた水蒸気噴火発生場の温度モニタリング,予測が困難とされる水蒸気噴火について，その前兆活動を捉えるために火山表面から揮発している気体水銀に注目した．水銀放出率は，地下熱水の温度変化に反応してへ変化するが，地表面付近の環境要因の影響を強く受けるという欠点があった．草津白根火山における連続観測の結果，見かけ上の水銀放出変化の中から，火山活動に起因する変動を抽出することが可能となった．本知見を用いて草津白根山における多点観測を実施した結果，火山活動の影響がない領域よりも2-7倍に相当する水銀放出活動が存在することを見出した．本研究で構築した補正手法により，火山における僅かな水銀放出や，その時間変動を明瞭に捉えることが可能である．,基盤研究(B),小区分17030:地球人間圏科学関連,火山,水蒸気噴火,気体単体水銀,側噴火,草津白根山,土壌気体水銀,火山噴火,火山モニタリング,熱水系,火山防災,破砕帯,ヘリウム同位体比,草津白根火山,水蒸気爆発,気体水銀（GEM）,モニタリング,地下浅部温度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01289,東京大学,三宅 弘恵,古記録から探る関東地震シーケンスの全容解明,1923年関東地震では、翌日までにマグニチュード7クラスの余震が震源域で少なくとも4つ発生したとされている。本研究では、関東地震とその余震群について、国内と海外の古地震記録を収集・分析し、関東地震の一連の震源過程を解明するとともに、これらの総和としての歴史震度分布の再現を試みた。遠地記録からは、本震翌日に発生したM7.3の波形が、複数の観測点において明瞭に確認され、本震同様に表面波も伴っていることが分かった。また、最新の関東地域の地下構造モデルを用いて、震度分布の観点から中小地震の地震動再現度の検討を進め、余震場所と余震規模に関して複数のケースを計算した。,基盤研究(B),小区分17030:地球人間圏科学関連,関東地震,古記録,震度,震源インバージョン,強震動シミュレーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01288,千葉大学,鷹野 敏明,多波長高分解能レーダと地上稠密観測による積乱雲発生発達の三次元詳細動態解明,高い空間・時間分解能を持つ Wバンド雲レーダで、雲内部の詳細なドップラー観測により、雲底で雲粒から雨滴が間欠的に生成され、地上に降下してくるようすが詳細に解明できた。これら雨滴のドップラー終端速度により粒径が算出でき、雲内部での雨滴の生成・発達を明らかにすることができた。また、Xバンドレーダによる雲およびその周辺の広域かつ高空間・時間分解能観測により、積乱雲に伴う竜巻の生成と発達およびその3次元構造を捉えることができた。また、地上に稠密に配置した気象観測装置のデータから、積乱雲に伴うダウンバーストによる温度や気圧の分布と構造変化および位置と進行のようすを捉えることができた。,基盤研究(B),小区分17030:地球人間圏科学関連,気象災害,積乱雲,ゲリラ豪雨,大気現象,リモートセンシング,雲レーダ,ミリ波レーダ,自然災害予測・分析,局所豪雨,高分解能レーダ,ミリ波,降水バンド,雲レーダー,ミリ波レーダー,高感度レーダ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H01287,京都大学,山崎 新太郎,内陸湖に特有の地質の分析による沿岸浅水域地すべりの発生環境の解明,沿岸および浅水域で発生する地すべりの発生メカニズムを解明するため，地形が保存されている内陸湖や浅海域を対象に最近の音響地質・地形分析装置および小型ROVによって，その分析を行った．本研究期間では，水底地すべりの地形が発見された北海道屈斜路湖・福島県猪苗代湖・宮城県蔵王御釜火口湖，そして海底地すべりの可能性が当所疑われた長崎県横島の事例を対象とした．特に猪苗代湖では精密な音響地質構造を取得し，その発生メカニズムの解明に繋がる堆積物の鉛直方向への擾乱構造を多数発見した．そのほかの水域でも地すべりや沿岸域の地形変化に繋がる地形特徴・地質構造的特徴を発見した．,基盤研究(B),小区分17030:地球人間圏科学関連,海底地すべり,液状化,沿岸域,浅水域,音響調査,水中ドローン,地質構造,湖,水底地すべり,内陸湖,音響地層探査,サイドスキャンソナー,地すべり,堆積構造,ROV,沿岸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H01983,気象庁気象研究所,吉田 智,最先端の地上大気観測とデータ同化で、線状降水帯の予測精度はどこまで向上するのか？,線状降水帯と呼ばれる大雨が毎年のように発生し、甚大な被害が報告されている。線状降水帯に伴う降水量の予測精度向上には、水蒸気量・気温・風の各鉛直プロファイルの観測とそのデータ同化が重要である。データ同化とは、観測データを用いて予測精度を高める技術である。本研究では、最先端の地上大気観測器による観測を行い、線状降水帯風上側での水蒸気量・気温・風の各鉛直プロファイルを得る。結果からデータ同化を用いて、線状降水帯に伴う降水量の予測精度を向上する。,基盤研究(B),小区分17030:地球人間圏科学関連,線状降水帯,ライダー観測,データ同化,ライダ,大雨予測,ライダー,リモートセンシング,豪雨予測,水蒸気,ウィンドプロファイラー,水蒸気ライダ,ウィンドプロファイラ,気温ライダ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H01982,国立研究開発法人防災科学技術研究所,中村 武史,海洋堆積層のS波速度解析に基づく南海トラフ巨大地震による長周期地震動予測の高度化,海域で発生した地震についての長周期地震動を予測するためには、海洋堆積層におけるS波速度構造を精度よく推定する必要がある。本研究では、P波からS波に変換されたPS変換波の走時および波形解析や常時微動解析などの、主にS波に着目した複数の解析手法を駆使して、南海トラフ域の海洋堆積層におけるS波速度構造を明らかにする。構築したS波速度構造を基に地震波動場を計算し、南海トラフ巨大地震の陸海域における長周期地震動の予測精度や震源解析精度の向上のために貢献する。,基盤研究(B),小区分17030:地球人間圏科学関連,海洋堆積層,S波速度,南海トラフ,長周期地震動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
