awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18H03968,九州大学,平松 和昭,データ寡少な東南アジア新興国流域圏における陸海域統合－流域圏管理モデルの開発,東南アジア新興国の農業流域圏では，都市化・混住化が進むとともに，気候変動に伴う集中豪雨や地球温暖化に伴う海水面上昇により，農業生産基盤や農村生活基盤の機能不全が進行している．高い農業生産性を維持しつつ，良質な水環境を保全し，快適な住環境の創出を図ることが国内外で喫緊の課題となっている．本研究では，国内ならびにベトナム・タイの流域圏を対象に，環境水文学研究者と環境水理学研究者，環境経済学者が協働して，流域統合管理を目的とした流域圏水環境管理モデルを開発，提案した．,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,統合流域管理,水理モデル,水文モデル,データ寡少地域,衛星リモートセンシング,人工知能技術,機械学習技術,機械学習技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H03967,京都大学,村上 章,豪雨／地震災害リスク予測・評価による農業水利施設（群）の動学的マネジメント,本研究は農業水利施設（群）について豪雨／洪水・地震災害危険度を評価し、災害リスクを踏まえた構造物の維持／保全管理方法を提案することを目的とした。豪雨及び地震時の構造物の挙動と安全性を評価する要素技術を発展させるにあたり、微視的な流体-粒子連成計算、浸透流が侵食に与える影響の評価、不飽和土の地震応答解析と遠心模型実験、表面波探査や微動アレー観測とUAVによる三次元測量結果を利用したデータ同化及びインバージョン技術の結合による堤体強度の可視化を実現した。また、これらの要素研究をから、動学的マネジメント（災害リスクマネジメント・アセットマネジメント）を行うに至った。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,農業水利施設,アセットマネジメント,リスクマネジメント,防災・減災,地震,豪雨,防災減災,データ同化,リスク評価,災害リスク,農業水利施設（群）,豪雨災害リスク,地震災害リスク,動学的マネジメント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H03966,東京大学,富士原 和宏,自然光の分光分布の時間変動が個葉の光合成に及ぼす影響を室内実験により解明する,本研究では、研究代表者らが開発し改良を進めてきたLED人工太陽光光源システムを用いて、自然光の分光分布の時間変動が個葉の光合成に及ぼす影響を、再現性の担保された室内実験により解明することを目的とした。光源システムを改良し、そのシステムを用いて、自然光の分光分布の時間変動を実験室のチャンバー内に高精度で再現した。キュウリ個葉を用いた実験により、自然光のPPFD変動が純光合成速度に及ぼす影響を解析し、定常状態における純光合成速度との差異を定量的に明らかにした。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,LED,光合成,環境制御,分光分布,純光合成速度,自然光,LED人工太陽光光源システム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H03965,千葉大学,大江 靖雄,農村コミュニティ・ベース・ツーリズムの新展開とソーシャル・インパクト,本研究課題では、その重要性は高いものの本格的な研究蓄積が十分なされていない農村コミュニティベース・ツーリズムの分野に焦点を当て、理論的・実証的な研究を行いその成果を英文書籍および論文として刊行した。1. コミュティ・ベース農村ツーリズムのミクロ経済学で理論的フレームワークを構築し、計量経済学およびケーススタディにより、アントレプレナーシップとの関連性や課題を解明した。2. 地域振興でアニメの聖地としてのコンテンツ・ツーリズムに関する地元民のその効果についての評価を秩父市を対象に現地調査結果のデータから計量的評価を行った結果、一過性の経済効果のみならず長期的な効果も感じていることを明らかにした。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,農村ツーリズム,農業経営多角化,アグリツーリズム,農泊,農業の多面的機能,都市農村交流,コロナ禍,農家レストラン,コンテンツ・ツーリズム,ストレス緩和効果,経済評価,コニュニティ・ベース,食育,酪農教育ファーム,効率性,多面的機能,ストレス軽減効果,コミュニティ・ベース,アントレプレナーシップ,ジビエ,コミュニティ・ベースツーリズム,セラピー・ツーリズム,農村開発,コミュニティ・ベース・ツーリズム,農村ホスピタリティ,ストレス低減機能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H03964,弘前大学,伊藤 大雄,リンゴ樹および樹園地土壌における長期高CO2・高温の影響とその技術的適応策,屋外と同じ気温・CO2濃度のA棟、屋外より気温が3度高いB棟、屋外より気温が3度・CO2濃度が200ppm高いC棟の3棟のビニールハウスで、3品種・16樹のリンゴを4年間栽培した。B棟とC棟では萌芽から落葉までの期間が２週間長くなり、C棟の光合成速度はB棟より10％以上高かった。そのため樹の地上部生長量はC棟＞B棟＞A棟であったが、果実収量はC棟でA棟と同等、B棟はA棟より少なかった。B・C棟の収穫果実の糖度はA棟と同等だったが、硬度や酸含有量はA棟より低く、果皮の着色も劣った。B・C棟では土壌表面からのCO2放出がA棟より多かったが、2年目以降は土壌有機物量の減少が見られなくなった。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,リンゴ,気候変動,フェノロジー,光合成,乾物生産,果実品質,土壌有機物・炭素動態,土壌窒素動態,環境制御,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18H03963,北海道大学,石黒 宗秀,土壌の表面特性と微生物を活用した土壌・水・大気保全技術の確立,無肥料無農薬の自然栽培水田において、多数回の中耕除草が稲の生育・土壌環境に及ぼす影響を5年間にわたって調査した。稲わら散布と多数回中耕除草で地力が回復する傾向にあり、多数回中耕除草で、400g/m2程度の収量を維持して栽培可能なことが分かった。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,無肥料無農薬,自然栽培,水田,中耕除草,土壌,ストロンチウム,界面活性剤,窒素,温室効果ガス,腐植物質,微生物,物質循環,汚染物質,環境保全,自然栽培稲作,メタンガス,リン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H00963,国立研究開発法人農業・食品産業技術総合研究機構,廣田 知良,高解像気候変動予測と作物データセットの充実による農業適応策の提示,本研究の目的は、気象観測による長期傾向の検出を待たずに近未来の気象傾向を先見し、近未来の気象に適応した農業技術の開発である。そこで、第一に我が国の農業現場に成果を還元するため、圃場試験・現地・統計データを組み合わせた作物気象データセットを作成する。第二に気候変動予測に基づく高精度・高解像度のイベント・プロジェクション（記録的異常気象にともなう農業気象災害が近未来において起こる確率の評価）により起こりうる気候シフトを検出する。第三にこれらを組み合わせ、近未来の農業影響を評価する。さらに、本研究で重点的に扱う畑作物を中心に新たな気候シフトに対する農業適応策を提示、実践的な普及の方策をまとめる。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,気候変動,適応,大規模アンサンブルデータ,作物データセット,普及,気候シフト,適応策,イベント・プロジェクション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H00962,立命館大学,新山 陽子,食品選択、食事内容構成の意思決定と健康リスクコミュニケーションの要件,（１）科学情報の提供によっても食品選択行動が変わらない拒絶反応の心理的原因を究明し、情報提供の改善方法を探求する。行動経済学、社会心理学の理論を導入し、提供情報内容の構成・量に対する消費者の反応を、情報の視認、段階的提供の効果等から検証する。（２）食事構成の意思決定を認知的なプロセスとして分析し、潜在的な健康リスクが懸念される食事パターンとその影響要因（生活要因、内的な食習慣・食事規範、健康イメージ等）を抽出する。その結果をもとに、市民の双方向健康リスクコミュニケーションを実施し、また、市民の食生活と健康に寄与する食品・食事提供のあり方を吟味する専門職業者の議論の場を設ける。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,食品由来のリスク認知,食事内容構成の意思決定要因,健康イメージと食事内容,地域圏食料プロジェクト,食環境と食事内容,EgalimⅡ法,公正な価格形成,食事内容構成の意思決定,食品放射能汚染のリスク認知,新型コロナ感染症のリスク認知,健康イメージ,食品由来リスク回避行動,リスクリテラシー,地域圏フードシステム,食事内容構成と健康イメージ,食品リスク回避行動,食品の放射線リスクへの態度,健康リスクコミュニケーション,食品由来リスクコミュニケーション,リスク回避行動,Meal pattern analysis,食事内容の意思決定,双方向リスクコミュニケーション,meal pattern analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H00961,大阪府立大学,堀野 治彦,重金属の移行制御による汚染農地での穀物の持続生産に資する栽培管理,重金属が農業用水に混入し作物生産が困難な農地での対策として、汚染土壌でも作物の可食部に重金属が移行しない栽培管理を導入できないかと考え、その方法として有機物投与による重金属の不動化に着目した。本研究では，複数の重金属種が共存する土壌において腐熟度の異なる有機堆肥が土性や水環境に応じてどのように不動化に寄与するかを実験的に検証し、汚染農地においても生産を持続する対処法に関する知見を提供する。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,重金属,土壌汚染,化学形態,移行,不動化,有機物,腐熟度,農地汚染,土壌改良材,移行性,汚染農地,移行抑制,可給態,C/N比,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19H00960,九州大学,南石 晃明,農業イノベーションの先端動向と農業・農村構造変動に関する学際的国際共同研究,本研究は、先進国から途上国までを対象にして農業イノベーションの先端動向と農業経営・農業構造・農村社会に及ぼす影響を解明する。最終的には以下を目指す。第１（イノベーションの内容と過程）：農業イノベーションはどのような内容・現状であり、それはどのような過程を経て実現されるのか？第２（イノベーションによる農業・農村の構造変動）：農業イノベーションは農業経営・農業・農村の構造にどのような影響を及ぼし、これらの構造をどのように変動させるのか？これらの学術的「問い」に対する成果に基づいて、社会的に期待される「持続的な農業発展に資する農業イノベーションを推進するために、産官学は何をすべきか」を提言する。,基盤研究(A),中区分41:社会経済農学、農業工学およびその関連分野,農林水産業経営,経営革新,イノベーション,情報通信技術ICT,デジタル,ゲノム,バイオテクノロジーBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
