awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K11636,国立研究開発法人海洋研究開発機構,眞壁 明子,アンモニア酸化古細菌の基質選択性に関する研究,本研究では、海洋での存在度が高く、窒素・炭素循環において重要な役割を担っているアンモニア酸化古細菌の基質選択性を調べるために、アンモニウムや尿素を基質としたアンモニア酸化活性を求めるための培養実験を実施した。北太平洋、インド洋における活性実験においては、アンモニウムを基質としたアンモニア酸化活性がある場所では、ほぼすべての場所で尿素を基質としたアンモニア酸化活性もあったが、採取した環境によってアンモニウムと尿素の利用比は異なることが明らかとなった。,基盤研究(C),小区分63010:環境動態解析関連,アンモニア酸化,安定同位体,海洋,アンモニア酸化古細菌,窒素・炭素循環,基質選択性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11635,国立研究開発法人海洋研究開発機構,宮川 拓真,ドローンを活用した大気エアロゾルのフラックス計測,本研究では、2機のドローンを用いて、それぞれ大気エアロゾル濃度と気象要素の鉛直観測を行い、勾配法による大気エアロゾルの鉛直フラックス計測を試行した。ドローンによる各観測の精緻化に関わる実験を行ったうえで、神奈川県横須賀市にて観測フライトを実施し、気象条件などを厳しく精査して、わずか3例ではあるが沈着フラックスの定量に成功した。ドローンを用いた世界で初めての例であると考えている。,基盤研究(C),小区分63010:環境動態解析関連,大気エアロゾル,沈着,フラックス,ドローン,粒子サイズ分布,鉛直観測,エアロゾル粒径分布,発生源,光学式エアロゾル粒子計数,ブラックカーボン,一酸化炭素,旋回流,無人航空機,都市域,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11634,国立研究開発法人海洋研究開発機構,天川 裕史,同一海山の異なる水深から採取したマンガンクラストを用いた古海洋循環の復元,北西太平洋に位置する拓洋第5海山の異なる4深度で採取したマンガンクラスト試料のネオジム（Nd）及び鉛（Pb）同位体比の時系列データの決定し、古海洋循環及び古海洋環境の復元を試みた。一番深い深度5373mの試料は800万年前に南極底層水の流入量の増加を示唆する大きなNd同位体比の減少を示したが、従来の北太平洋の同深度のデータには大きな変化はない。一方、同一試料のPb同位体比にはその時代に変化はなく、同深度の文献値と同様の値を示す。北太平洋においてNd同位体比は海洋循環の変化と呼応しておりそれが海域によって異なるが、Pb同位体比はこれ以外の要素も関与し決定されているものと思われる。,基盤研究(C),小区分63010:環境動態解析関連,マンガンクラスト,海山,海水,ネオジム同位体比,鉛同位体比,古海洋循環,拓洋第5海山,南極底層水,Nd同位体比,Pb同位体比,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11633,国立研究開発法人産業技術総合研究所,兼保 直樹,福島事故起源放射性核種の地表面沈着に関する研究,関東北縁の山岳域での放射能汚染域に対する雲水沈着のメカニズムを、携帯電話基地局に当時設置されていた花粉センサーのデータから解析した。雲水組成に関する過去の知見と併せ、放射性物質を含む雲核から形成された雲粒は雲底付近に集中し、雲底高度が下がりながら通過した高度帯において雲水沈着による汚染域が形成される過程が示唆された。,基盤研究(C),小区分63010:環境動態解析関連,放射性核種沈着,雲水沈着,ヨウ素,乾性沈着速度,地表面沈着,雲底高度,表面抵抗,霧雨,放射性核種,放射性ヨウ素,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11632,国土地理院(地理地殻活動研究センター),松尾 功二,人工衛星の軌道の揺らぎから紐解く地球の質量分布の時空間的な変動,衛星レーザ測距（SLR）で観測される人工衛星の軌道変化から地球の低次重力場変動を推定し、陸圏・海圏・雪氷圏間で取引される水の移動量（質量収支）の時間変化の追跡を試みた。2002-2017年の顕著な経年質量変化のシグナルとしては、(1)グリーンランドの氷床消失に伴う質量減少、(2)西南極の氷床消失に伴う質量減少、(3)東南極の積雪量増加に伴う質量増加、(4)海洋質量の増加、(5)北米大陸の後氷期回復に伴う質量増加、などが確認された。これらの結果は、重力衛星GRACEや地球物理モデルに基づく結果とも調和的であり、SLRは全球質量収支の時間変化の追跡に十分活用可能であることが示された。,基盤研究(C),小区分63010:環境動態解析関連,宇宙測地学,衛星レーザ測距,重力変化,質量収支,気候変動,Satellite Laser Ranging,衛星軌道決定,重力観測,全球質量収支,ジオイド,地球質量構造,物理測地学,衛星重力観測,環境変動,極域科学,海洋科学,水文学,重力変動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11631,福島県環境創造センター,谷口 圭輔,未除染森林土壌の再堆積に影響する砂礫州による泥質の捕捉・排出能：河川地形学的検討,砂礫洲が、細粒粒子をどの程度内部に取り込むことができるのかを、細粒粒子に選択的に吸着される放射性セシウムを使って評価することを目的とした。まず、福島県内の河川において、河川における放射性セシウムの移行量を観測してデータベースを作成した。また、定点カメラによる砂礫洲の浸水範囲の把握、ドローンによる砂礫洲の地形計測を実施した。これらのデータを用い、数値シミュレーションの適用と水路実験を実施した。,基盤研究(C),小区分63010:環境動態解析関連,放射性セシウム,河川,堆積物,混合粒径,粒度分布,河川地形,ベッドフォーム,泥質堆積物,数値モデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11630,総合地球環境学研究所,申 基チョル,環境標準試料を用いた多元素安定同位体用セカンダリ標準物質への挑戦,本研究では環境標準試料について試料分解法及び元素分離法の検討、精密同位体比測定法の検討、安定同位体比のデータベース作成を行った。Mg（δ26Mg）、Zn（δ66Zn）、Sr（87Sr/86Sr）同位体比測定とこれらをまとめたデータベース作成した。,基盤研究(C),小区分63010:環境動態解析関連,環境標準試料,多元素同位体,同位体データベース,同位体比測定,極微量分析,安定同位体,ストロンチウム,標準物質,マグネシウム,亜鉛,多元素安定同位体,同位体標準試料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11629,早稲田大学,太田 俊二,21世紀前半から後半にかけての日本の感染症媒介蚊の個体数と活性期間の変化,温帯地域の媒介蚊であるAedes albopictusは、越冬中に卵休眠をする。本研究では、温帯蚊の生理学に基づく気候駆動型蚊の個体群モデルを改良し、越冬のための卵休眠を組み込んだ。また、降雨が幼虫の収容力に及ぼす影響を組み込むことで、将来の気候条件下で個体群動態がどのように変化するかを調査した。蚊の個体群動態を再現するモデルを構築し、卵休眠と降雨の効果のパラメータをモデルごとに推定した。このモデルに気候モデルのデータを適用したところ、将来の気候条件下で蚊の個体数が増加することが確認された。,基盤研究(C),小区分63010:環境動態解析関連,地球温暖化,感染症,感染症媒介蚊,個体群動態,個体群動態モデル,降水量変化,生態系影響評価,降水,気温,感染症媒介生物,降水量影響評価,降水影響評価,気候変化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11628,日本大学,串田 圭司,北極域の原野・森林火災の変化の地球温暖化へのフィードバック,過去70年の原野・森林火災による、米国アラスカ州の森林の樹齢ごとの存在確率分布の変化を見積もった。この変化から、植物および土壌有機物それぞれの蓄積量の変化、アルベド変化、放射強制力の変化を求めた。また、温暖化シナリオ下で2100年までの放射強制力の変化を見積もった。アルベドは太陽光の地表面での反射率を示し、放射強制力は温室効果ガス放出とアルベド変化を合わせた地球温暖化を進める力を示す。,基盤研究(C),小区分63010:環境動態解析関連,原野・森林火災,地球温暖化,北方森林,北極域,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K11627,日本大学,中村 和樹,東南極における氷河流動と海氷動態との相互作用の理解と十年規模変動の解明,白瀬氷河末端を取り囲む定着氷は、氷河を通して排出される氷が海へ直接的に流出することを抑制する働きを持つと考えられるが、そのメカニズムは理解されていない。本研究では南極氷河末端とその周辺を取り囲む海氷の変動を、衛星搭載合成開口レーダによる2015年～2018年の観測データを解析して流動速度を調べた結果、白瀬氷河末端を取り囲む定着氷の有無によって、接地線付近では氷河の流動速度に変化は見られなかったが、白瀬氷河の浮氷舌の流動速度では加速が見られた。白瀬氷河の浮氷舌とそれを取り囲む定着氷の相互作用は、定着氷の安定性により影響を受ける一方で定着氷が白瀬氷河に押され、控え壁の役割を果たすことが判明した。,基盤研究(C),小区分63010:環境動態解析関連,氷河,定着氷,控え壁,相互作用,合成開口レーダ,東南極,流動,白瀬氷河,流動速度,リュツオ・ホルム湾,変位,画像相関法,リュツォ・ホルム湾,海氷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
