awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K14484,一般財団法人沖縄美ら島財団(総合研究センター),岡 慎一郎,不妊雄放流による外来魚の新規駆除手法の開発,外来種モザンビークティラピア(以下ティラピア)の不妊雄を野外水域に放ち，繁殖を阻害することで生息数を減じさせる駆除技術の効果検証と開発が本研究の目的である。 ティラピアの生息する野外の閉鎖的な人工池3ヵ年にわたり，物理的な駆除と不妊オスの放流を行ったところ，目視できる繁殖なわばり雄の約9割が不妊雄に占められた状況下においても，次世代を減じる効果が不明瞭であった。水槽実験においても不妊雄の比率が95％条件下でも約半数の雌が受精卵を抱卵しており，その要因として雌の重婚が指摘された。本研究では，ティラピアの強い繁殖力により，当初の目的である不妊雄による駆除は困難であることが示された。,若手研究,小区分39060:生物資源保全学関連,外来種,駆除,不妊化,SMRT,ティラピア,魚類,淡水魚,外来種多作,不妊,在来種保全,外来種対策,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14483,独立行政法人国立科学博物館,水野 貴行,春植物の代謝フェノロジーに着目した保全技術の開発,早春に花を咲かせ、夏以降は地下部のみで過ごす春植物において、代謝産物の季節変動に着目した保全技術の開発を目指した。ユリ科春植物であるコバイモでは、秋から春に培土への糖質の処理が愛好家の間で知られているが、科学的な根拠が無い。本研究では、メタボローム解析と外発的糖質処理試験からその有用性を検証した。結果として、メタボローム解析では、球根の糖質含量の季節変動を明らかにすることが出来た。外発的糖質処理については、スクロース処理で効果が見られたが、年による変動があり、気候との関連が示唆された。また、種子へのグルコ―ス処理は発芽率を減少させた。今後、栽培試験を継続し、保全技術として提案できるかを示す。,若手研究,小区分39060:生物資源保全学関連,生物有機化学,生息域外保全,休眠打破,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14482,熊本大学,小山 彰彦,環境DNA分析とリモートセンシング技術を用いた希少種カブトガニの個体群推定,本課題では，日本で最も絶滅の危機に瀕している生物の1種であるカブトガニを対象に，空撮画像のリモートセンシングによる幼体の生息適地面積の推定，および環境DNA分析による成体の産卵状況の推定を試みた．小型ドローンを用いて干潟の空撮を行うことで，本種幼体の生息適地面積を推定することができた．また，産卵場の採水試料のDNA分析を行うことで，本種の産卵の有無，あるいは産卵した個体数を環境DNA濃度から推定できる可能性が示唆された．,若手研究,小区分39060:生物資源保全学関連,干潟,砂浜,カブトガニ,汽水域,保全,絶滅危惧種,鋏脚類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14481,神戸大学,中尾 遼平,メダカ種群における環境DNA手法を用いた外来遺伝子の新規モニタリング手法の確立,本研究では、メダカ種群における遺伝的撹乱の新規モニタリング手法として、環境DNA分析を用いたメダカ外来遺伝子の検出手法の開発を目的とした。本研究では、野生メダカおよびヒメダカの核DNAを対象とした検出系を開発し、河川や用水路のような環境水からメダカ2種の環境DNAをそれぞれ検出することができた。さらに、飼育水槽のような閉鎖的な環境であれば、2種の環境DNA濃度は、それぞれの対立遺伝子頻度と正の相関を示した。本研究で開発した手法は野外適用できることが示されたが、野外で検出された環境DNA濃度が非常に薄かったことから、検出率の向上や偽陰性の低減にむけた手法の改善が必要となると考えられる。,若手研究,小区分39060:生物資源保全学関連,メダカ種群,環境DNA,遺伝的多様性,保全,遺伝的撹乱,外来遺伝子,メダカ種軍,メダカ,国内外来種,qPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14480,東京農工大学,休場 聖美,オオヒキガエルのヒト可聴域内外での音声コミュニケーション解明と外来種対策への適用,本研究では、外来種オオヒキガエルの鳴き声において、ヒトの可聴域内外の広域周波数帯を用いた詳細な音声コミュニケーションの解明と、それに基づくより効率的かつ効果的な外来種駆除方法を提案することを目的とし、３年に渡る研究を実施した。初年度では、国内の分布個体群からヒトの可聴域内での鳴き声を録音、解析したのち野外での鳴き声選択実験を行い、トラップに有用な鳴き声の選択を行い実施することを目的として、まずは主に小笠原諸島の父島と母島にて、外来種オオヒキガエルの繁殖期の鳴き声を30個体から高指向性マイクロフォンとレコーダーを用い、WAV.形式ファイルとして録音、音声解析ソフトを用いて、録音した鳴き声から各パラメータを測定し、鳴いているオス個体の特徴との関係性を明らかにすることとした。,若手研究,小区分39060:生物資源保全学関連,オオヒキガエル,外来種対策,特定外来生物,音声コミュニケーション,小笠原諸島,鳴き声,音声トラップ,ヒト可聴域外,外来種,音声解析,トラップ,外来種駆除,超音波,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K14479,東京大学,高木 俊幸,サンゴ種間での感染率の違いに着目したブラックバンド病大発生メカニズムの解明,サンゴ礁には全海洋生物の30%が生息しており、生物多様性の保全上、極めて重要な生態系である。しかし、地球規模での海水温上昇により、サンゴの免疫力が低下することや、病原細菌の毒性が強くなることで、病気が急増しサンゴ礁の減少を加速していることが報告されている。本研究は、BBDを構成する細菌の一つであることが報告されている病原細菌Vibrio coralliilyticusを用いた感染実験をモデルケースとして設定し、RNA-Seqによる網羅的なトランスクリプトーム解析を実施し、V. coralliilyticusに対するサンゴ自然免疫応答の分子基盤を明らかにした。,若手研究,小区分39060:生物資源保全学関連,サンゴ,Vibrio coralliilyticus,自然免疫機構,トランスクリプトーム解析,免疫抑制,自然免疫応答,ブラックバンド病,接触感染法,RNA,比較免疫学,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15862,地方独立行政法人大阪市博物館機構(大阪市立美術館、大阪市立自然史博物館、大阪市立東洋陶磁美術館、大阪,松井 彰子,沿岸性魚類の遺伝的集団構造とその短期的変動に生息環境が及ぼす影響,種内の遺伝的に固有な地域集団（遺伝的集団）を把握することは、生物多様性の保全や生物資源の管理のために欠かせない。しかし、沿岸生物では、陸上生物と比べて遺伝的集団の把握が遅れており、遺伝的集団構造を効率的に把握する方法の開発が望まれる。,若手研究,小区分39060:生物資源保全学関連,遺伝的集団構造,系統地理,生息環境,短期的変動,ハゼ科魚類,沿岸生物,瀬戸内海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15861,京都市動物園,伊藤 英之,域内保全に向けたゲノムワイド・エピゲノム解析による希少動物の遺伝管理方法の確立,動物園は生息域外保全の重要な拠点である。動物園における個体群管理では、家系情報と分子遺伝学的情報との統合が重要な課題ある。また、有害形質の回避や飼育環境への適応の回避など取り組むべき課題は多い。本研究では、希少動物を対象に、ゲノムワイド解析を実施し、遺伝子解析と従来の家系解析との統合モデルの確立、有害形質・適応関連遺伝子特定を目指す。得られたデータをもとに個体群の将来予測を実施し、適切な遺伝管理を含んだ繁殖計画を立案する。また、ドラフトゲノムの作製、エピゲノム解析を実施し、新たな遺伝的管理の指標となりうるエピゲノム修飾を集積し、希少動物の遺伝管理への応用の検討し、域内保全への貢献を目的とする,若手研究,小区分39060:生物資源保全学関連,集団遺伝,絶滅危惧種,ツシマヤマネコ,年齢推定,全ゲノム解析,エピゲノム解析,希少動物,ゲノムワイド,エピゲノム,個体群管理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15860,国立研究開発法人国立環境研究所,山口 晴代,ロングリード次世代シーケンサーを用いた湖沼のシアノバクテリアモニタリングの高度化,シアノバクテリアは湖沼の重要な一次生産者である一方で、有毒種を含むことから、その動態を常に監視することが必要である。本研究では、霞ヶ浦をモデル湖沼として、そこに生息するシアノバクテリアの動態を、USB型ロングリード次世代シーケンサーMinIONを用いたメタバーコーディング解析で明らかにする。メタバーコーディング解析には培養株由来のリファレンス配列が整備されている全長16S rRNA遺伝子を用いる。本研究により、有毒種に対するリスク管理に貢献しうる簡便で精度の高い新規モニタリング法の確立を目指す。,若手研究,小区分39060:生物資源保全学関連,アオコ,シアノバクテリア,次世代シーケンサー,藻類,モニタリング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19K15859,国立研究開発法人国立環境研究所,安藤 温子,海洋島における鳥類を介した島間種子散布の実態解明,本研究では、伊豆諸島八丈島と八丈小島の間を頻繁に移動するカラスバトの糞を採取し、それに含まれる種子の産地を安定同位体分析によって特定することにより、鳥類による島間種子散布を直接的に検出する。そして、植物の遺伝構造解析により、島間種子散布が植物の集団構造に与える長期的影響を評価する。これにより、島間種子散布を行う鳥類の保全価値を理解すると同時に、島間における外来生物の分布拡大や遺伝子攪乱のリスクを評価し、適切な対策を講じる上で重要な基礎情報を得る。,若手研究,小区分39060:生物資源保全学関連,種子散布,鳥類,島嶼生物学,島間移動,海洋島,移動,結実季節,カラスバト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
