awardnumber,organization,name,title,abstract,section,review_section,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20,keyword21,keyword22,keyword23,keyword24,keyword25,keyword26,keyword27,keyword28,keyword29,keyword30,keyword31,keyword32,keyword33,keyword34,keyword35,keyword36,keyword37,keyword38,keyword39,keyword40,keyword41,keyword42,keyword43,keyword44,keyword45,keyword46,keyword47,keyword48,keyword49,keyword50,keyword51,keyword52,keyword53,keyword54,keyword55,keyword56
18K03770,山形大学,常松 佳恵,火砕物の運動に関する包括的な数値モデルの開発,火砕物の運動に関する包括的な数値モデルの開発を目指して、火砕物の大きさに関連した運動の違いを把握するとともに、把握した法則を数値モデルに組み込むことを目的として行われた。野外・室内での実験と実験によって得られた画像や監視カメラ画像の解析などから大きさに関わる火砕物の運動の違いを解明し、特に運動に影響を及ぼす要因は空気抵抗であることが分かった。一方で、大きな要因ではないかと疑われていた揚力については空気抵抗に比べて火砕物の飛距離に及ぼす影響は小さく、無視できるほどであることが分かった。,基盤研究(C),小区分17030:地球人間圏科学関連,火山岩塊,火砕物,飛距離,着地エネルギー,空気抵抗,揚力,噴出速度,抵抗係数,インパクトクレータ,桜島,御嶽山,蔵王山,揚力係数,レイノルズ数,風洞試験,軌跡,圧力,火山灰,数値モデル,ランダム速度,ガス流,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03769,山梨県富士山科学研究所,山本 真也,湖底堆積物の化合物レベル放射性炭素年代法による噴火史の高精度化－富士山を例として,日本最大の玄武岩質成層火山である富士山の噴火履歴の高精度化のため、富士五湖（河口湖・山中湖）の湖底堆積物中の有機化合物の放射性炭素年代測定を行った。その結果、植物化石が産出しない堆積物でも、脂肪酸を用いることで正確な年代推定が可能なことが明らかとなった。また、山中湖の湖底堆積物の放射性炭素年代測定により、過去8000年間の火山噴出物の堆積年代を高精度で明らかにすることができた。,基盤研究(C),小区分17030:地球人間圏科学関連,噴火履歴,湖沼堆積物,放射性炭素年代,有機化合物,放射性炭素同位体,湖底堆積物,山中湖,脂肪酸,噴火史,化合物レベル放射性炭素年代法,富士山,富士五湖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03768,一般財団法人電力中央研究所,木村 治夫,横ずれ活断層の極浅部三次元地下構造可視化に対する地中レーダ探査の適用,北伊豆断層帯丹那断層の田代地点，布田川断層帯布田川断層の堂園地点，中央構造線活断層系池田断層の山口地点で，三次元地下構造を明らかにするための地中レーダ探査を実施した．これにより，各地点において断層による横ずれ変形を示す埋没地形の分布を可視化できた．また，上記断層帯の他地点や，それ以外の活断層を対象とした二次元地中レーダ探査の結果とも比較し，横ずれ活断層の極浅部三次元地下構造可視化に対する地中レーダ探査の有効性について検討した．その結果，分解能の限界や測線設定の問題（地質や周辺の人工物の影響）などの制約はあるが，およそ1 mを超える横ずれ変形の検出には本手法を適用可能であることがわかった．,基盤研究(C),小区分17030:地球人間圏科学関連,活断層,アクティブテクトニクス,物理探査,極浅部地下構造,地中レーダ,北伊豆断層帯,布田川断層帯,中央構造線活断層系,横ずれ断層,地下構造,布田川断層,中央構造線,丹那断層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03767,国立研究開発法人産業技術総合研究所,七山 太,地震性浜堤列平野における巨大津波による侵食堆積過程モデルの構築,道東沿岸地域には我が国には珍しい現在も活動的なバリアー砂堆が多数認められる．それらは17世紀の地震よって隆起し，その後現在まで沈降し続けていることが明らかとなっている．この問題の解決の糸口として，別当賀湿原，十勝海岸のホロカヤントー，キナシベツ湿原において，地震隆起したバリアー砂堆を特定することを試みた．その結果，隆起量は地域によって大きく異なり0.4から1.7 m以上であること，特に白糠丘陵地域が顕著に隆起していること，の2点が明確となった．,基盤研究(C),小区分17030:地球人間圏科学関連,地震性浜堤列平野,巨大津波,侵食堆積過程モデル,超巨大地震（17世紀型）,千島海溝,海溝型地震,バリアー砂堆,地震隆起,津波堆積物,余効変動,500年間隔地震,パシュクル沼湿原,白糠丘陵,キナシベツ湿原,別当賀湿原,ホロカヤントー,地殻変動,侵食堆積過程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03766,国立研究開発法人防災科学技術研究所,山下 克也,低気圧性降雪に起因する表層雪崩予測に向けた降雪のかさ密度変化過程に関する研究,気象モデルから降雪のかさ密度を予測するための基礎研究として、降雪粒子の地上観測値、地上遠隔測定、及び落下中の降雪のかさ密度変化を取扱う雲物理モデルを用いて落下中の降雪のかさ密度変化過程に関する研究を行った。2冬季の地上観測を行い、そのデータを基に降雪のかさ密度を降雪粒子数濃度、粒径、落下速度、気温を用いて算出する式の提案、及び地上付近を落下する降雪のかさ密度の減少に特に影響を及ぼす雲物理過程の推定を行った。また、上空の測定値を入力して落下中の降雪粒子の雲微物理量変化を計算するモデルを開発した。,基盤研究(C),小区分17030:地球人間圏科学関連,降雪,降雪粒子の物理特性,降雪のかさ密度,新積雪のかさ密度,雲物理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03765,総合地球環境学研究所,齋藤 有,堆積物を運んだ水の起源情報としての鉄マンガン酸化物のポテンシャル評価,堆積物をコーティングする鉄マンガン酸化物に含まれるネオジミウムの同位体比が，堆積物を運搬した水の値を保存することを検証する研究を行った．海水の懸濁物を対象とした研究の結果，堆積前の粒子に含まれる鉄マンガン酸化物中のネオジミウムの同位体比は水の値を反映しないが，吸着体あるいは炭酸塩中のネオジミウムの値は水の値を反映することが明らかとなった．次に，2011年の津波堆積物について吸着体・炭酸塩成分についてネオジミウム同位体比を測定した結果，海水の値の影響が確認され，これらの成分が離水してからも運搬に作用した水の値を保存することが示唆された．,基盤研究(C),小区分17030:地球人間圏科学関連,ネオジミウム同位体比,津波堆積物,懸濁物,Nd同位体比,海水,Sr-Nd同位体比,水ー堆積物相互作用,鉄マンガン酸化物,堆積物,堆積作用,ハイパーピクナイト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03764,早稲田大学,横沢 正幸,樹木集団の空間不均一性を簡約化した森林生態系の環境応答モデル,本研究では、気候変動に対応した植生分布予測精度の向上を目指し、植物個体の空間配置構造を陽に考慮せずに、位置モーメントを用いてギャップダイナミクスを精度良く記述するサイズ構造モデルを開発した。このモデルは、植物個体間の競争や森林の更新・遷移過程を考慮し、広域スケールでの植生分布の変化を高精度に予測可能とするものである。また、長期にわたる毎木センサスデータを用いてモデルの妥当性を検証し、空間明示型個体ベースモデルと比較して精度の高いシミュレーション結果を提供することが確認された。しかし、数値計算上のアルゴリズムやクロージャー問題など、解決すべき課題も残されている。,基盤研究(C),小区分17030:地球人間圏科学関連,サイズ構造,位置モーメント,空間不均一性,個体間相互作用,森林生態系,樹木集団動態,計算簡約化,環境変動,ギャップダイナミクス,樹木空間配置,個体間競争,環境応答,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03763,滋賀県立大学,堂満 華子,完新世の気候最適期における湖沼古水温の定量的復元法の開発,本研究では，湖沼古水温の定量的復元法の開発を目的とし，琵琶湖産現生セタシジミの殻の成長線観察と酸素同位体比分析をおこなった．その結果，セタシジミ個体の成長の履歴や当時の環境情報はその殻の断面に成長線として記録されることが明らかとなった．また，セタシジミの殻の酸素同位体比からその個体の生息時の水温を復元する式の作成に成功した．,基盤研究(C),小区分17030:地球人間圏科学関連,セタシジミ,成長線解析,酸素同位体比分析,完新世,貝殻,成長線,酸素同位体比,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03762,首都大学東京,白井 正明,安倍川上流域の堆積学的調査より迫る中部山岳周辺の巨大土石流災害の実像,静岡県安倍川上流域の一部には，源流域の大谷崩の大崩壊により発生した土石流から遷移したハイパーコンセントレイテッド流 (HCF) 堆積物が分布する．堆積物の大部分は厚さ10 cm以上の大礫層と中礫層が互層した成層礫層であるが，中礫層と大礫層も礫の長軸の方位と基質の粒度組成の差異から，中礫層とその直上の大礫層で1組のtraction carpet（強い水流によって水底の粒子が引きずられて移動する状態）を形成し，それが一度のイベントで次々に堆積したと推定し，HCFの性質解明を１歩進めることができた．またその上に堆積する土石流状の堆積物の下半部が主にHCFの浮遊物質の堆積物と推測した．,基盤研究(C),小区分17030:地球人間圏科学関連,自然災害,堆積物,ハイパーコンセントレイテッド流,礫,南海トラフ地震,巨大土石流,礫の配列,土石流堆積物,ハイパーコンセントレイテッド流堆積物,巨大崩壊,中部山岳,安倍川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18K03761,九州大学,上原 克人,東京湾周辺地区の沖積層形成過程の海洋物理学的手法による解明,東京湾は完新世と呼ばれる過去１万年間に海面変動や土砂埋積により、形状が大きく変化したが、湾内の潮汐や波浪がそのような地形変化に付随してどのように変わり、海洋生態系などに影響を与えたかについては研究例がなかった。そこで本研究では近年蓄積が急速に進んだ東京湾周辺の地質情報を利用して古地形を作成し、潮汐、波浪、海上風の再現実験を行った。その結果、潮汐は海面が低かった完新世初期に最も強く、波浪と海上風は、湾域が拡大した完新世中期（７千年前）に、現世より強かったことが明らかになった。,基盤研究(C),小区分17030:地球人間圏科学関連,古潮汐,古波浪,東京湾,気候変動,海面変動,海岸線,数値シミュレーション,数値実験,縄文海進,海水準変動,古環境復元,完新世,海面上昇,沖積層,古環境,古海洋モデル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
